02910-0	-1232	1157	-1630
02911-0	-1232	1157	-1552
02912-0	-1232	1157	-1485
02913-0	-1232	1157	-1418
02914-0	-1232	1157	-1340
02915-0	-1232	1157	-1273
02916-0	-1232	1157	-1206
02917-0	-1232	1157	-1128
02918-0	-1232	1157	-1061
02919-0	-1232	1157	-993
02920-0	-1232	1157	-915
02921-0	-1232	1157	-848
02922-0	-1232	1157	-781
02923-0	-1232	1157	-703
02924-0	-1232	1157	-636
02925-0	-1232	1157	-569
02926-0	-1232	1157	-491
02927-0	-1232	1157	-424
02928-0	-1232	1157	-357
02929-0	-1232	1157	-279
02930-0	-1232	1157	-212
02931-0	-1232	1157	-145
02932-0	-1232	1157	-67
02933-0	-1232	1157	0
02934-0	-1232	1157	67
02935-0	-1232	1157	145
02936-0	-1232	1157	212
02937-0	-1232	1157	279
02938-0	-1232	1157	357
02939-0	-1232	1157	424
02940-0	-1232	1157	491
02941-0	-1232	1157	569
02942-0	-1232	1157	636
02943-0	-1232	1157	703
02944-0	-1232	1157	781
02945-0	-1232	1157	848
02946-0	-1232	1157	915
02947-0	-1232	1157	993
02948-0	-1232	1157	1061
02949-0	-1232	1157	1128
02950-0	-1232	1157	1206
02951-0	-1232	1157	1273
02952-0	-1232	1157	1340
02953-0	-1232	1157	1418
02954-0	-1232	1157	1485
02955-0	-1232	1157	1552
02956-0	-1232	1157	1630
02957-0	-1232	1157	1697
02958-0	-1232	1157	1764
02959-0	-1279	1104	-1764
02960-0	-1279	1104	-1697
02961-0	-1279	1104	-1630
02962-0	-1279	1104	-1552
02963-0	-1279	1104	-1485
02964-0	-1279	1104	-1418
02965-0	-1279	1104	-1340
02966-0	-1279	1104	-1273
02967-0	-1279	1104	-1206
02968-0	-1279	1104	-1128
02969-0	-1279	1104	-1061
02970-0	-1279	1104	-993
02971-0	-1279	1104	-915
02972-0	-1279	1104	-848
02973-0	-1279	1104	-781
02974-0	-1279	1104	-703
02975-0	-1279	1104	-636
02976-0	-1279	1104	-569
02977-0	-1279	1104	-491
02978-0	-1279	1104	-424
02979-0	-1279	1104	-357
02980-0	-1279	1104	-279
02981-0	-1279	1104	-212
02982-0	-1279	1104	-145
02983-0	-1279	1104	-67
02984-0	-1279	1104	0
02985-0	-1279	1104	67
02986-0	-1279	1104	145
02987-0	-1279	1104	212
02988-0	-1279	1104	279
02989-0	-1279	1104	357
02990-0	-1279	1104	424
02991-0	-1279	1104	491
02992-0	-1279	1104	569
02993-0	-1279	1104	636
02994-0	-1279	1104	703
02995-0	-1279	1104	781
02996-0	-1279	1104	848
02997-0	-1279	1104	915
02998-0	-1279	1104	993
02999-0	-1279	1104	1061
03000-0	-1279	1104	1128
03001-0	-1279	1104	1206
03002-0	-1279	1104	1273
03003-0	-1279	1104	1340
03004-0	-1279	1104	1418
03005-0	-1279	1104	1485
03006-0	-1279	1104	1552
03007-0	-1279	1104	1630
03008-0	-1279	1104	1697
03009-0	-1279	1104	1764
03010-0	-1323	1051	-1764
03011-0	-1323	1051	-1697
03012-0	-1323	1051	-1630
03013-0	-1323	1051	-1552
03014-0	-1323	1051	-1485
03015-0	-1323	1051	-1418
03016-0	-1323	1051	-1340
03017-0	-1323	1051	-1273
03018-0	-1323	1051	-1206
03019-0	-1323	1051	-1128
03020-0	-1323	1051	-1061
03021-0	-1323	1051	-993
03022-0	-1323	1051	-915
03023-0	-1323	1051	-848
03024-0	-1323	1051	-781
03025-0	-1323	1051	-703
03026-0	-1323	1051	-636
03027-0	-1323	1051	-569
03028-0	-1323	1051	-491
03029-0	-1323	1051	-424
03030-0	-1323	1051	-357
03031-0	-1323	1051	-279
03032-0	-1323	1051	-212
03033-0	-1323	1051	-145
03034-0	-1323	1051	-67
03035-0	-1323	1051	0
03036-0	-1323	1051	67
03037-0	-1323	1051	145
03038-0	-1323	1051	212
03039-0	-1323	1051	279
03040-0	-1323	1051	357
03041-0	-1323	1051	424
03042-0	-1323	1051	491
03043-0	-1323	1051	569
03044-0	-1323	1051	636
03045-0	-1323	1051	703
03046-0	-1323	1051	781
03047-0	-1323	1051	848
03048-0	-1323	1051	915
03049-0	-1323	1051	993
03050-0	-1323	1051	1061
03051-0	-1323	1051	1128
03052-0	-1323	1051	1206
03053-0	-1323	1051	1273
03054-0	-1323	1051	1340
03055-0	-1323	1051	1418
03056-0	-1323	1051	1485
03057-0	-1323	1051	1552
03058-0	-1323	1051	1630
03059-0	-1323	1051	1697
03060-0	-1323	1051	1764
03061-0	-1368	992	-1764
03062-0	-1368	992	-1697
03063-0	-1368	992	-1630
03064-0	-1368	992	-1552
03065-0	-1368	992	-1485
03066-0	-1368	992	-1418
03067-0	-1368	992	-1340
03068-0	-1368	992	-1273
03069-0	-1368	992	-1206
03070-0	-1368	992	-1128
03071-0	-1368	992	-1061
03072-0	-1368	992	-993
03073-0	-1368	992	-915
03074-0	-1368	992	-848
03075-0	-1368	992	-781
03076-0	-1368	992	-703
03077-0	-1368	992	-636
03078-0	-1368	992	-569
03079-0	-1368	992	-491
03080-0	-1368	992	-424
03081-0	-1368	992	-357
03082-0	-1368	992	-279
03083-0	-1368	992	-212
03084-0	-1368	992	-145
03085-0	-1368	992	-67
03086-0	-1368	992	0
03087-0	-1368	992	67
03088-0	-1368	992	145
03089-0	-1368	992	212
03090-0	-1368	992	279
03091-0	-1368	992	357
03092-0	-1368	992	424
03093-0	-1368	992	491
03094-0	-1368	992	569
03095-0	-1368	992	636
03096-0	-1368	992	703
03097-0	-1368	992	781
03098-0	-1368	992	848
03099-0	-1368	992	915
03100-0	-1368	992	993
03101-0	-1368	992	1061
03102-0	-1368	992	1128
03103-0	-1368	992	1206
03104-0	-1368	992	1273
03105-0	-1368	992	1340
03106-0	-1368	992	1418
03107-0	-1368	992	1485
03108-0	-1368	992	1552
03109-0	-1368	992	1630
03110-0	-1368	992	1697
03111-0	-1368	992	1764
03112-0	-1408	935	-1764
03113-0	-1408	935	-1697
03114-0	-1408	935	-1630
03115-0	-1408	935	-1552
03116-0	-1408	935	-1485
03117-0	-1408	935	-1418
03118-0	-1408	935	-1340
03119-0	-1408	935	-1273
03120-0	-1408	935	-1206
03121-0	-1408	935	-1128
03122-0	-1408	935	-1061
03123-0	-1408	935	-993
03124-0	-1408	935	-915
03125-0	-1408	935	-848
03126-0	-1408	935	-781
03127-0	-1408	935	-703
03128-0	-1408	935	-636
03129-0	-1408	935	-569
03130-0	-1408	935	-491
03131-0	-1408	935	-424
03132-0	-1408	935	-357
03133-0	-1408	935	-279
03134-0	-1408	935	-212
03135-0	-1408	935	-145
03136-0	-1408	935	-67
03137-0	-1408	935	0
03138-0	-1408	935	67
03139-0	-1408	935	145
03140-0	-1408	935	212
03141-0	-1408	935	279
03142-0	-1408	935	357
03143-0	-1408	935	424
03144-0	-1408	935	491
03145-0	-1408	935	569
03146-0	-1408	935	636
03147-0	-1408	935	703
03148-0	-1408	935	781
03149-0	-1408	935	848
03150-0	-1408	935	915
03151-0	-1408	935	993
03152-0	-1408	935	1061
03153-0	-1408	935	1128
03154-0	-1408	935	1206
03155-0	-1408	935	1273
03156-0	-1408	935	1340
03157-0	-1408	935	1418
03158-0	-1408	935	1485
03159-0	-1408	935	1552
03160-0	-1408	935	1630
03161-0	-1408	935	1697
03162-0	-1408	935	1764
03163-0	-1446	875	-1764
03164-0	-1446	875	-1697
03165-0	-1446	875	-1630
03166-0	-1446	875	-1552
03167-0	-1446	875	-1485
03168-0	-1446	875	-1418
03169-0	-1446	875	-1340
03170-0	-1446	875	-1273
03171-0	-1446	875	-1206
03172-0	-1446	875	-1128
03173-0	-1446	875	-1061
03174-0	-1446	875	-993
03175-0	-1446	875	-915
03176-0	-1446	875	-848
03177-0	-1446	875	-781
03178-0	-1446	875	-703
03179-0	-1446	875	-636
03180-0	-1446	875	-569
03181-0	-1446	875	-491
03182-0	-1446	875	-424
03183-0	-1446	875	-357
03184-0	-1446	875	-279
03185-0	-1446	875	-212
03186-0	-1446	875	-145
03187-0	-1446	875	-67
03188-0	-1446	875	0
03189-0	-1446	875	67
03190-0	-1446	875	145
03191-0	-1446	875	212
03192-0	-1446	875	279
03193-0	-1446	875	357
03194-0	-1446	875	424
03195-0	-1446	875	491
03196-0	-1446	875	569
03197-0	-1446	875	636
03198-0	-1446	875	703
03199-0	-1446	875	781
03200-0	-1446	875	848
03201-0	-1446	875	915
03202-0	-1446	875	993
03203-0	-1446	875	1061
03204-0	-1446	875	1128
03205-0	-1446	875	1206
03206-0	-1446	875	1273
03207-0	-1446	875	1340
03208-0	-1446	875	1418
03209-0	-1446	875	1485
03210-0	-1446	875	1552
03211-0	-1446	875	1630
03212-0	-1446	875	1697
03213-0	-1446	875	1764
03214-0	-1480	816	-1764
03215-0	-1480	816	-1697
03216-0	-1480	816	-1630
03217-0	-1480	816	-1552
03218-0	-1480	816	-1485
03219-0	-1480	816	-1418
03220-0	-1480	816	-1340
03221-0	-1480	816	-1273
03222-0	-1480	816	-1206
03223-0	-1480	816	-1128
03224-0	-1480	816	-1061
03225-0	-1480	816	-993
03226-0	-1480	816	-915
03227-0	-1480	816	-848
03228-0	-1480	816	-781
03229-0	-1480	816	-703
03230-0	-1480	816	-636
03231-0	-1480	816	-569
03232-0	-1480	816	-491
03233-0	-1480	816	-424
03234-0	-1480	816	-357
03235-0	-1480	816	-279
03236-0	-1480	816	-212
03237-0	-1480	816	-145
03238-0	-1480	816	-67
03239-0	-1480	816	0
03240-0	-1480	816	67
03241-0	-1480	816	145
03242-0	-1480	816	212
03243-0	-1480	816	279
03244-0	-1480	816	357
03245-0	-1480	816	424
03246-0	-1480	816	491
03247-0	-1480	816	569
03248-0	-1480	816	636
03249-0	-1480	816	703
03250-0	-1480	816	781
03251-0	-1480	816	848
03252-0	-1480	816	915
03253-0	-1480	816	993
03254-0	-1480	816	1061
03255-0	-1480	816	1128
03256-0	-1480	816	1206
03257-0	-1480	816	1273
03258-0	-1480	816	1340
03259-0	-1480	816	1418
03260-0	-1480	816	1485
03261-0	-1480	816	1552
03262-0	-1480	816	1630
03263-0	-1480	816	1697
03264-0	-1480	816	1764
03265-0	-1515	750	-1764
03266-0	-1515	750	-1697
03267-0	-1515	750	-1630
03268-0	-1515	750	-1552
03269-0	-1515	750	-1485
03270-0	-1515	750	-1418
03271-0	-1515	750	-1340
03272-0	-1515	750	-1273
03273-0	-1515	750	-1206
03274-0	-1515	750	-1128
03275-0	-1515	750	-1061
03276-0	-1515	750	-993
03277-0	-1515	750	-915
03278-0	-1515	750	-848
03279-0	-1515	750	-781
03280-0	-1515	750	-703
03281-0	-1515	750	-636
03282-0	-1515	750	-569
03283-0	-1515	750	-491
03284-0	-1515	750	-424
03285-0	-1515	750	-357
03286-0	-1515	750	-279
03287-0	-1515	750	-212
03288-0	-1515	750	-145
03289-0	-1515	750	-67
03290-0	-1515	750	0
03291-0	-1515	750	67
03292-0	-1515	750	145
03293-0	-1515	750	212
03294-0	-1515	750	279
03295-0	-1515	750	357
03296-0	-1515	750	424
03297-0	-1515	750	491
03298-0	-1515	750	569
03299-0	-1515	750	636
03300-0	-1515	750	703
03301-0	-1515	750	781
03302-0	-1515	750	848
03303-0	-1515	750	915
03304-0	-1515	750	993
03305-0	-1515	750	1061
03306-0	-1515	750	1128
03307-0	-1515	750	1206
03308-0	-1515	750	1273
03309-0	-1515	750	1340
03310-0	-1515	750	1418
03311-0	-1515	750	1485
03312-0	-1515	750	1552
03313-0	-1515	750	1630
03314-0	-1515	750	1697
03315-0	-1515	750	1764
03316-0	-1544	687	-1764
03317-0	-1544	687	-1697
03318-0	-1544	687	-1630
03319-0	-1544	687	-1552
03320-0	-1544	687	-1485
03321-0	-1544	687	-1418
03322-0	-1544	687	-1340
03323-0	-1544	687	-1273
03324-0	-1544	687	-1206
03325-0	-1544	687	-1128
03326-0	-1544	687	-1061
03327-0	-1544	687	-993
03328-0	-1544	687	-915
03329-0	-1544	687	-848
03330-0	-1544	687	-781
03331-0	-1544	687	-703
03332-0	-1544	687	-636
03333-0	-1544	687	-569
03334-0	-1544	687	-491
03335-0	-1544	687	-424
03336-0	-1544	687	-357
03337-0	-1544	687	-279
03338-0	-1544	687	-212
03339-0	-1544	687	-145
03340-0	-1544	687	-67
03341-0	-1544	687	0
03342-0	-1544	687	67
03343-0	-1544	687	145
03344-0	-1544	687	212
03345-0	-1544	687	279
03346-0	-1544	687	357
03347-0	-1544	687	424
03348-0	-1544	687	491
03349-0	-1544	687	569
03350-0	-1544	687	636
03351-0	-1544	687	703
03352-0	-1544	687	781
03353-0	-1544	687	848
03354-0	-1544	687	915
03355-0	-1544	687	993
03356-0	-1544	687	1061
03357-0	-1544	687	1128
03358-0	-1544	687	1206
03359-0	-1544	687	1273
03360-0	-1544	687	1340
03361-0	-1544	687	1418
03362-0	-1544	687	1485
03363-0	-1544	687	1552
03364-0	-1544	687	1630
03365-0	-1544	687	1697
03366-0	-1544	687	1764
03367-0	-1571	622	-1764
03368-0	-1571	622	-1697
03369-0	-1571	622	-1630
03370-0	-1571	622	-1552
03371-0	-1571	622	-1485
03372-0	-1571	622	-1418
03373-0	-1571	622	-1340
03374-0	-1571	622	-1273
03375-0	-1571	622	-1206
03376-0	-1571	622	-1128
03377-0	-1571	622	-1061
03378-0	-1571	622	-993
03379-0	-1571	622	-915
03380-0	-1571	622	-848
03381-0	-1571	622	-781
03382-0	-1571	622	-703
03383-0	-1571	622	-636
03384-0	-1571	622	-569
03385-0	-1571	622	-491
03386-0	-1571	622	-424
03387-0	-1571	622	-357
03388-0	-1571	622	-279
03389-0	-1571	622	-212
03390-0	-1571	622	-145
03391-0	-1571	622	-67
03392-0	-1571	622	0
03393-0	-1571	622	67
03394-0	-1571	622	145
03395-0	-1571	622	212
03396-0	-1571	622	279
03397-0	-1571	622	357
03398-0	-1571	622	424
03399-0	-1571	622	491
03400-0	-1571	622	569
03401-0	-1571	622	636
03402-0	-1571	622	703
03403-0	-1571	622	781
03404-0	-1571	622	848
03405-0	-1571	622	915
03406-0	-1571	622	993
03407-0	-1571	622	1061
03408-0	-1571	622	1128
03409-0	-1571	622	1206
03410-0	-1571	622	1273
03411-0	-1571	622	1340
03412-0	-1571	622	1418
03413-0	-1571	622	1485
03414-0	-1571	622	1552
03415-0	-1571	622	1630
03416-0	-1571	622	1697
03417-0	-1571	622	1764
03418-0	-1595	558	-1764
03419-0	-1595	558	-1697
03420-0	-1595	558	-1630
03421-0	-1595	558	-1552
03422-0	-1595	558	-1485
03423-0	-1595	558	-1418
03424-0	-1595	558	-1340
03425-0	-1595	558	-1273
03426-0	-1595	558	-1206
03427-0	-1595	558	-1128
03428-0	-1595	558	-1061
03429-0	-1595	558	-993
03430-0	-1595	558	-915
03431-0	-1595	558	-848
03432-0	-1595	558	-781
03433-0	-1595	558	-703
03434-0	-1595	558	-636
03435-0	-1595	558	-569
03436-0	-1595	558	-491
03437-0	-1595	558	-424
03438-0	-1595	558	-357
03439-0	-1595	558	-279
03440-0	-1595	558	-212
03441-0	-1595	558	-145
03442-0	-1595	558	-67
03443-0	-1595	558	0
03444-0	-1595	558	67
03445-0	-1595	558	145
03446-0	-1595	558	212
03447-0	-1595	558	279
03448-0	-1595	558	357
03449-0	-1595	558	424
03450-0	-1595	558	491
03451-0	-1595	558	569
03452-0	-1595	558	636
03453-0	-1595	558	703
03454-0	-1595	558	781
03455-0	-1595	558	848
03456-0	-1595	558	915
03457-0	-1595	558	993
03458-0	-1595	558	1061
03459-0	-1595	558	1128
03460-0	-1595	558	1206
03461-0	-1595	558	1273
03462-0	-1595	558	1340
03463-0	-1595	558	1418
03464-0	-1595	558	1485
03465-0	-1595	558	1552
03466-0	-1595	558	1630
03467-0	-1595	558	1697
03468-0	-1595	558	1764
03469-0	-1618	487	-1764
03470-0	-1618	487	-1697
03471-0	-1618	487	-1630
03472-0	-1618	487	-1552
03473-0	-1618	487	-1485
03474-0	-1618	487	-1418
03475-0	-1618	487	-1340
03476-0	-1618	487	-1273
03477-0	-1618	487	-1206
03478-0	-1618	487	-1128
03479-0	-1618	487	-1061
03480-0	-1618	487	-993
03481-0	-1618	487	-915
03482-0	-1618	487	-848
03483-0	-1618	487	-781
03484-0	-1618	487	-703
03485-0	-1618	487	-636
03486-0	-1618	487	-569
03487-0	-1618	487	-491
03488-0	-1618	487	-424
03489-0	-1618	487	-357
03490-0	-1618	487	-279
03491-0	-1618	487	-212
03492-0	-1618	487	-145
03493-0	-1618	487	-67
03494-0	-1618	487	0
03495-0	-1618	487	67
03496-0	-1618	487	145
03497-0	-1618	487	212
03498-0	-1618	487	279
03499-0	-1618	487	357
03500-0	-1618	487	424
03501-0	-1618	487	491
03502-0	-1618	487	569
03503-0	-1618	487	636
03504-0	-1618	487	703
03505-0	-1618	487	781
03506-0	-1618	487	848
03507-0	-1618	487	915
03508-0	-1618	487	993
03509-0	-1618	487	1061
03510-0	-1618	487	1128
03511-0	-1618	487	1206
03512-0	-1618	487	1273
03513-0	-1618	487	1340
03514-0	-1618	487	1418
03515-0	-1618	487	1485
03516-0	-1618	487	1552
03517-0	-1618	487	1630
03518-0	-1618	487	1697
03519-0	-1618	487	1764
03520-0	-1637	420	-1764
03521-0	-1637	420	-1697
03522-0	-1637	420	-1630
03523-0	-1637	420	-1552
03524-0	-1637	420	-1485
03525-0	-1637	420	-1418
03526-0	-1637	420	-1340
03527-0	-1637	420	-1273
03528-0	-1637	420	-1206
03529-0	-1637	420	-1128
03530-0	-1637	420	-1061
03531-0	-1637	420	-993
03532-0	-1637	420	-915
03533-0	-1637	420	-848
03534-0	-1637	420	-781
03535-0	-1637	420	-703
03536-0	-1637	420	-636
03537-0	-1637	420	-569
03538-0	-1637	420	-491
03539-0	-1637	420	-424
03540-0	-1637	420	-357
03541-0	-1637	420	-279
03542-0	-1637	420	-212
03543-0	-1637	420	-145
03544-0	-1637	420	-67
03545-0	-1637	420	0
03546-0	-1637	420	67
03547-0	-1637	420	145
03548-0	-1637	420	212
03549-0	-1637	420	279
03550-0	-1637	420	357
03551-0	-1637	420	424
03552-0	-1637	420	491
03553-0	-1637	420	569
03554-0	-1637	420	636
03555-0	-1637	420	703
03556-0	-1637	420	781
03557-0	-1637	420	848
03558-0	-1637	420	915
03559-0	-1637	420	993
03560-0	-1637	420	1061
03561-0	-1637	420	1128
03562-0	-1637	420	1206
03563-0	-1637	420	1273
03564-0	-1637	420	1340
03565-0	-1637	420	1418
03566-0	-1637	420	1485
03567-0	-1637	420	1552
03568-0	-1637	420	1630
03569-0	-1637	420	1697
03570-0	-1637	420	1764
03571-0	-1653	351	-1764
03572-0	-1653	351	-1697
03573-0	-1653	351	-1630
03574-0	-1653	351	-1552
03575-0	-1653	351	-1485
03576-0	-1653	351	-1418
03577-0	-1653	351	-1340
03578-0	-1653	351	-1273
03579-0	-1653	351	-1206
03580-0	-1653	351	-1128
03581-0	-1653	351	-1061
03582-0	-1653	351	-993
03583-0	-1653	351	-915
03584-0	-1653	351	-848
03585-0	-1653	351	-781
03586-0	-1653	351	-703
03587-0	-1653	351	-636
03588-0	-1653	351	-569
03589-0	-1653	351	-491
03590-0	-1653	351	-424
03591-0	-1653	351	-357
03592-0	-1653	351	-279
03593-0	-1653	351	-212
03594-0	-1653	351	-145
03595-0	-1653	351	-67
03596-0	-1653	351	0
03597-0	-1653	351	67
03598-0	-1653	351	145
03599-0	-1653	351	212
03600-0	-1653	351	279
03601-0	-1653	351	357
03602-0	-1653	351	424
03603-0	-1653	351	491
03604-0	-1653	351	569
03605-0	-1653	351	636
03606-0	-1653	351	703
03607-0	-1653	351	781
03608-0	-1653	351	848
03609-0	-1653	351	915
03610-0	-1653	351	993
03611-0	-1653	351	1061
03612-0	-1653	351	1128
03613-0	-1653	351	1206
03614-0	-1653	351	1273
03615-0	-1653	351	1340
03616-0	-1653	351	1418
03617-0	-1653	351	1485
03618-0	-1653	351	1552
03619-0	-1653	351	1630
03620-0	-1653	351	1697
03621-0	-1653	351	1764
03622-0	-1666	284	-1764
03623-0	-1666	284	-1697
03624-0	-1666	284	-1630
03625-0	-1666	284	-1552
03626-0	-1666	284	-1485
03627-0	-1666	284	-1418
03628-0	-1666	284	-1340
03629-0	-1666	284	-1273
03630-0	-1666	284	-1206
03631-0	-1666	284	-1128
03632-0	-1666	284	-1061
03633-0	-1666	284	-993
03634-0	-1666	284	-915
03635-0	-1666	284	-848
03636-0	-1666	284	-781
03637-0	-1666	284	-703
03638-0	-1666	284	-636
03639-0	-1666	284	-569
03640-0	-1666	284	-491
03641-0	-1666	284	-424
03642-0	-1666	284	-357
03643-0	-1666	284	-279
03644-0	-1666	284	-212
03645-0	-1666	284	-145
03646-0	-1666	284	-67
03647-0	-1666	284	0
03648-0	-1666	284	67
03649-0	-1666	284	145
03650-0	-1666	284	212
03651-0	-1666	284	279
03652-0	-1666	284	357
03653-0	-1666	284	424
03654-0	-1666	284	491
03655-0	-1666	284	569
03656-0	-1666	284	636
03657-0	-1666	284	703
03658-0	-1666	284	781
03659-0	-1666	284	848
03660-0	-1666	284	915
03661-0	-1666	284	993
03662-0	-1666	284	1061
03663-0	-1666	284	1128
03664-0	-1666	284	1206
03665-0	-1666	284	1273
03666-0	-1666	284	1340
03667-0	-1666	284	1418
03668-0	-1666	284	1485
03669-0	-1666	284	1552
03670-0	-1666	284	1630
03671-0	-1666	284	1697
03672-0	-1666	284	1764
03673-0	-1677	210	-1764
03674-0	-1677	210	-1697
03675-0	-1677	210	-1630
03676-0	-1677	210	-1552
03677-0	-1677	210	-1485
03678-0	-1677	210	-1418
03679-0	-1677	210	-1340
03680-0	-1677	210	-1273
03681-0	-1677	210	-1206
03682-0	-1677	210	-1128
03683-0	-1677	210	-1061
03684-0	-1677	210	-993
03685-0	-1677	210	-915
03686-0	-1677	210	-848
03687-0	-1677	210	-781
03688-0	-1677	210	-703
03689-0	-1677	210	-636
03690-0	-1677	210	-569
03691-0	-1677	210	-491
03692-0	-1677	210	-424
03693-0	-1677	210	-357
03694-0	-1677	210	-279
03695-0	-1677	210	-212
03696-0	-1677	210	-145
03697-0	-1677	210	-67
03698-0	-1677	210	0
03699-0	-1677	210	67
03700-0	-1677	210	145
03701-0	-1677	210	212
03702-0	-1677	210	279
03703-0	-1677	210	357
03704-0	-1677	210	424
03705-0	-1677	210	491
03706-0	-1677	210	569
03707-0	-1677	210	636
03708-0	-1677	210	703
03709-0	-1677	210	781
03710-0	-1677	210	848
03711-0	-1677	210	915
03712-0	-1677	210	993
03713-0	-1677	210	1061
03714-0	-1677	210	1128
03715-0	-1677	210	1206
03716-0	-1677	210	1273
03717-0	-1677	210	1340
03718-0	-1677	210	1418
03719-0	-1677	210	1485
03720-0	-1677	210	1552
03721-0	-1677	210	1630
03722-0	-1677	210	1697
03723-0	-1677	210	1764
03724-0	-1684	141	-1764
03725-0	-1684	141	-1697
03726-0	-1684	141	-1630
03727-0	-1684	141	-1552
03728-0	-1684	141	-1485
03729-0	-1684	141	-1418
03730-0	-1684	141	-1340
03731-0	-1684	141	-1273
03732-0	-1684	141	-1206
03733-0	-1684	141	-1128
03734-0	-1684	141	-1061
03735-0	-1684	141	-993
03736-0	-1684	141	-915
03737-0	-1684	141	-848
03738-0	-1684	141	-781
03739-0	-1684	141	-703
03740-0	-1684	141	-636
03741-0	-1684	141	-569
03742-0	-1684	141	-491
03743-0	-1684	141	-424
03744-0	-1684	141	-357
03745-0	-1684	141	-279
03746-0	-1684	141	-212
03747-0	-1684	141	-145
03748-0	-1684	141	-67
03749-0	-1684	141	0
03750-0	-1684	141	67
03751-0	-1684	141	145
03752-0	-1684	141	212
03753-0	-1684	141	279
03754-0	-1684	141	357
03755-0	-1684	141	424
03756-0	-1684	141	491
03757-0	-1684	141	569
03758-0	-1684	141	636
03759-0	-1684	141	703
03760-0	-1684	141	781
03761-0	-1684	141	848
03762-0	-1684	141	915
03763-0	-1684	141	993
03764-0	-1684	141	1061
03765-0	-1684	141	1128
03766-0	-1684	141	1206
03767-0	-1684	141	1273
03768-0	-1684	141	1340
03769-0	-1684	141	1418
03770-0	-1684	141	1485
03771-0	-1684	141	1552
03772-0	-1684	141	1630
03773-0	-1684	141	1697
03774-0	-1684	141	1764
03775-0	-1689	71	-1764
03776-0	-1689	71	-1697
03777-0	-1689	71	-1630
03778-0	-1689	71	-1552
03779-0	-1689	71	-1485
03780-0	-1689	71	-1418
03781-0	-1689	71	-1340
03782-0	-1689	71	-1273
03783-0	-1689	71	-1206
03784-0	-1689	71	-1128
03785-0	-1689	71	-1061
03786-0	-1689	71	-993
03787-0	-1689	71	-915
03788-0	-1689	71	-848
03789-0	-1689	71	-781
03790-0	-1689	71	-703
03791-0	-1689	71	-636
03792-0	-1689	71	-569
03793-0	-1689	71	-491
03794-0	-1689	71	-424
03795-0	-1689	71	-357
03796-0	-1689	71	-279
03797-0	-1689	71	-212
03798-0	-1689	71	-145
03799-0	-1689	71	-67
03800-0	-1689	71	0
03801-0	-1689	71	67
03802-0	-1689	71	145
03803-0	-1689	71	212
03804-0	-1689	71	279
03805-0	-1689	71	357
03806-0	-1689	71	424
03807-0	-1689	71	491
03808-0	-1689	71	569
03809-0	-1689	71	636
03810-0	-1689	71	703
03811-0	-1689	71	781
03812-0	-1689	71	848
03813-0	-1689	71	915
03814-0	-1689	71	993
03815-0	-1689	71	1061
03816-0	-1689	71	1128
03817-0	-1689	71	1206
03818-0	-1689	71	1273
03819-0	-1689	71	1340
03820-0	-1689	71	1418
03821-0	-1689	71	1485
03822-0	-1689	71	1552
03823-0	-1689	71	1630
03824-0	-1689	71	1697
03825-0	-1689	71	1764
03826-0	-1690	2	-1764
03827-0	-1690	2	-1697
03828-0	-1690	2	-1630
03829-0	-1690	2	-1552
03830-0	-1690	2	-1485
03831-0	-1690	2	-1418
03832-0	-1690	2	-1340
03833-0	-1690	2	-1273
03834-0	-1690	2	-1206
03835-0	-1690	2	-1128
03836-0	-1690	2	-1061
03837-0	-1690	2	-993
03838-0	-1690	2	-915
03839-0	-1690	2	-848
03840-0	-1690	2	-781
03841-0	-1690	2	-703
03842-0	-1690	2	-636
03843-0	-1690	2	-569
03844-0	-1690	2	-491
03845-0	-1690	2	-424
03846-0	-1690	2	-357
03847-0	-1690	2	-279
03848-0	-1690	2	-212
03849-0	-1690	2	-145
03850-0	-1690	2	-67
03851-0	-1690	2	0
03852-0	-1690	2	67
03853-0	-1690	2	145
03854-0	-1690	2	212
03855-0	-1690	2	279
03856-0	-1690	2	357
03857-0	-1690	2	424
03858-0	-1690	2	491
03859-0	-1690	2	569
03860-0	-1690	2	636
03861-0	-1690	2	703
03862-0	-1690	2	781
03863-0	-1690	2	848
03864-0	-1690	2	915
03865-0	-1690	2	993
03866-0	-1690	2	1061
03867-0	-1690	2	1128
03868-0	-1690	2	1206
03869-0	-1690	2	1273
03870-0	-1690	2	1340
03871-0	-1690	2	1418
03872-0	-1690	2	1485
03873-0	-1690	2	1552
03874-0	-1690	2	1630
03875-0	-1690	2	1697
03876-0	-1690	2	1764
03877-0	-1688	-73	-1764
03878-0	-1688	-73	-1697
03879-0	-1688	-73	-1630
03880-0	-1688	-73	-1552
03881-0	-1688	-73	-1485
03882-0	-1688	-73	-1418
03883-0	-1688	-73	-1340
03884-0	-1688	-73	-1273
03885-0	-1688	-73	-1206
03886-0	-1688	-73	-1128
03887-0	-1688	-73	-1061
03888-0	-1688	-73	-993
03889-0	-1688	-73	-915
03890-0	-1688	-73	-848
03891-0	-1688	-73	-781
03892-0	-1688	-73	-703
03893-0	-1688	-73	-636
03894-0	-1688	-73	-569
03895-0	-1688	-73	-491
03896-0	-1688	-73	-424
03897-0	-1688	-73	-357
03898-0	-1688	-73	-279
03899-0	-1688	-73	-212
03900-0	-1688	-73	-145
03901-0	-1688	-73	-67
