FeatureID/C:nImages/I:ImagePosition[11][2]/I:ExpectedWorldPosition[3]/D:RecoWorldPosition[3]/D:ReprojectedPosition[11][2]/D:ReprojectionError[11]/D
00810-02	9	1992	2286	1231	2318	523	2300	0	0	1343	1705	0	0	1211	2275	1112	1795	1010	1318	1056	920	1082	458	1360.3844533137221	976.9503870853515	1368.7845896234141	1361.7457484023794	977.4852476501977	1368.7614679960557	1993.2442084020995	2283.923307195911	1231.926609182015	2318.1676262652913	521.9038573180005	2300.681771620974	0.0	0.0	1342.0702918659626	1705.3000236123057	0.0	0.0	1211.6729778690403	2274.488257609609	1111.0221229149852	1796.4594237498613	1011.975024206436	1317.743157328724	1054.8781085205846	920.8019760180856	1080.903524728089	457.6771106035783	2.4208898261609604	0.941649160255576	1.2908684373190018	0.0	0.9769193326146203	0.0	0.8454463237493823	1.7567473566385228	1.9916547827865454	1.3790598337886657	1.143029126590346
00809-09	8	2080	2741	1332	2772	624	2746	0	0	1418	2068	0	0	1303	2636	1202	2181	1092	1710	1122	1310	0	0	1371.006888194178	962.3017067260135	1258.1	1370.8272823438651	962.827131541769	1257.8508632314542	2079.9045178046867	2742.843190851893	1332.909837628342	2771.583393037269	624.8783645977485	2745.2459010331795	0.0	0.0	1418.5953830412568	2068.1179395989284	0.0	0.0	1302.323984973247	2635.3784689958975	1201.734048271525	2180.980881335124	1090.2345110024771	1710.8494462576216	1122.2105886806416	1308.8079236298772	0.0	0.0	1.8456623109667694	1.0006827026300325	1.1576655900291741	0.0	0.6069519872375382	0.0	0.9183120958892782	0.2666380415948325	1.959211664155171	1.2105344541232548	0.0
00758-23	9	2198	2579	1436	2617	716	2590	0	0	1505	1932	0	0	1386	2505	1287	2035	1180	1562	1215	1159	1235	684	1387.2616057358864	939.1144870088726	1298.8075570327762	1385.934973642459	938.8371922406743	1298.7745169490668	2198.0209664606596	2579.6506431615753	1436.5423112074445	2612.974187983316	714.6923179387104	2589.8080397601143	0.0	0.0	1504.5240523530865	1932.8630734831752	0.0	0.0	1386.6084098083265	2505.517433647785	1287.5782953713817	2038.2066430958241	1179.6115107036617	1561.90246400473	1215.5057578353471	1159.223620784977	1235.1604027436033	683.5554521921248	0.6509808877204564	4.0621747672149615	1.3216962991230572	0.0	0.9856074269011104	0.0	0.798686468351556	3.258371599519924	0.40054613185342425	0.5529893701407925	0.47260109356847735
00504-09	9	0	0	3190	2526	2377	2539	1512	2535	2807	1815	1852	1846	2771	2411	2704	1911	2602	1426	2624	1020	0	0	1566.553700967162	592.482879122269	1325.1	1564.4627464168452	592.5648471778783	1324.2965412640547	0.0	0.0	3188.4008000425206	2523.0660081647898	2375.4299858241493	2537.8203271547018	1515.5014921266618	2538.8731805986517	2809.5775891894186	1816.7238868137747	1851.945720817366	1844.4706838518184	2771.128941860444	2413.0811548169913	2702.7472120196903	1910.9797530694132	2601.7220035174096	1425.3081389618985	2622.7595659641647	1018.8554185003233	0.0	0.0	0.0	3.341518905091289	1.9638158096690672	5.2213001314659895	3.1009275670537804	1.5302790957065167	2.0851454087571244	1.252951579992853	0.7456230551528727	1.6878220897537948	0.0
00504-22	9	0	0	2974	2362	2156	2374	1297	2373	2657	1702	1693	1732	2606	2290	2531	1782	2426	1295	2448	894	0	0	1549.296334826802	636.0702138594164	1361.071782079359	1547.2761491476977	635.1287478690103	1359.961041691439	0.0	0.0	2972.9950813827118	2361.441049685315	2156.2191782493946	2372.633498971124	1298.4205921879616	2376.0207283792674	2655.6568350726548	1699.7388348638458	1693.3975569902796	1731.5331533766498	2606.440799067387	2290.8749787812285	2530.067996733487	1783.370346837297	2425.5288719920627	1295.1016291578007	2449.0386110575596	892.7418612388899	0.0	0.0	0.0	1.1499073361183298	1.3839668229140445	3.3380955806880577	2.6300113678479815	0.6131862117282274	0.9797406214960612	1.6572508993151607	0.48196481778056466	1.6314490709466603	0.0
00808-17	7	1872	2991	0	0	0	0	0	0	1267	2282	0	0	1153	2839	1048	2406	934	1947	958	1551	968	1071	1340.7064859504012	1004.0869388525117	1191.1	1342.5611130241832	1006.0855089106258	1191.0936060596694	1872.7984717321149	2992.29320357243	0.0	0.0	0.0	0.0	0.0	0.0	1265.8032196804143	2282.6702382853055	0.0	0.0	1153.5254522637256	2837.359016295153	1050.2071233489564	2404.8755540164298	932.5222511327279	1947.72984250222	956.6818599587516	1550.641567691155	968.2044798261039	1071.0406164607436	1.5198462378581798	0.0	0.0	0.0	1.371678713269602	0.0	1.7230576313713597	2.477049100739807	1.6481540561399997	1.3660039854869876	0.2084746895112929
00758-16	8	2174	2767	1423	2801	0	0	0	0	1492	2084	0	0	1378	2654	1279	2199	1168	1729	1198	1326	1216	847	1383.8473919413516	944.2558913112308	1251.928217920641	1382.6870073448874	944.2413137741914	1252.0179360299123	2174.3784419583626	2768.2647634809814	1423.7889732750905	2798.6826172464566	0.0	0.0	0.0	0.0	1491.8963714455451	2085.0655239409725	0.0	0.0	1378.0839623353882	2653.8908716852084	1279.0840476656717	2199.281939064779	1166.9944568377928	1729.3478257044271	1198.6050305261638	1326.5454526005171	1215.0295711467902	846.0665383799271	1.3201685417678723	2.4480076910065574	0.0	0.0	1.070551328094094	0.0	0.13769046028354331	0.2942000107978013	1.0640017724242492	0.8146044911494904	1.3465076142715118
00810-16	9	1875	2489	1128	2518	432	2500	0	0	1256	1871	0	0	1128	2440	1026	1973	921	1499	959	1099	984	633	1343.4865996559004	1000.2530723715412	1318.928217920641	1345.7193154506049	1001.9003677420599	1319.0915962512493	1875.404420088437	2490.356662824855	1129.6747512294141	2519.1211639128333	432.67716812752474	2496.5013695091134	0.0	0.0	1254.9187796440722	1872.7581012536602	0.0	0.0	1127.9663425446568	2439.1282428514432	1025.1663416214815	1974.1399398396165	921.2275002997142	1499.2386893196394	959.2035672218749	1100.1072739573488	982.3395480688034	630.5446815916671	1.415658725920542	2.0153908305496855	3.5635616992970602	0.0	2.0639664426037583	0.0	0.8724066427761676	1.4122496698598037	0.3297407734569248	1.1258309066838714	2.9640663120303015
00604-09	6	0	0	0	0	0	0	0	0	2352	2255	0	0	2278	2841	2205	2383	2102	1926	2131	1519	2139	1026	1513.0068792127045	720.2164899730195	1191.1	1511.325233790989	718.8685805091101	1191.3812240669843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2352.3516470483632	2255.4241720460645	0.0	0.0	2276.969122571332	2839.002839477939	2206.4708117908194	2385.4392115127284	2102.325157273313	1925.4997220754767	2130.3492433520087	1518.9324774701388	2138.5704404350918	1025.5997817840248	0.0	0.0	0.0	0.0	0.5509787394130223	0.0	2.247522730433976	2.8483398898025465	0.5966617585815481	0.6542503396588867	0.5871082014437559
00810-24	7	1926	2283	1166	2316	464	2300	0	0	1290	1706	0	0	1160	2275	1057	1799	960	1319	0	0	0	0	1351.328920830857	989.4382584931737	1368.7845896234141	1352.484270668488	989.81682262346	1369.0428212322663	1926.2317138799435	2283.484319056311	1168.4402001706894	2316.802205402542	463.57395791888166	2299.0488468870435	0.0	0.0	1290.5705025108764	1706.3750030705557	0.0	0.0	1158.2538990887808	2275.0024600045253	1056.959926735278	1797.9323977304855	958.507662388997	1319.2978467855232	0.0	0.0	0.0	0.0	0.5368950274164497	2.568678722787268	1.0422111586288392	0.0	0.6827154735631171	0.0	1.746102644114226	1.068354095053699	1.5217701051277914	0.0	0.0
00757-06	9	2392	2923	1642	2956	914	2931	0	0	1663	2203	0	0	1558	2770	1465	2322	1348	1860	1378	1457	1391	970	1411.4278070992918	902.7230308380974	1213.712807544055	1409.2840333333836	901.4726617453914	1214.0626695669278	2391.598192637434	2922.56849897156	1640.6487047411983	2956.1141689596307	915.3643841934239	2930.539919933104	0.0	0.0	1663.4112739577204	2201.9148613195057	0.0	0.0	1557.7059416796678	2771.487120608576	1463.6457512532259	2323.8534651267437	1349.367217738346	1859.4250352332242	1378.2322392129583	1455.9784011472252	1391.2506216162346	970.3515031440612	0.5896119861036464	1.3561096665841528	1.439867318616533	0.0	1.1604620735741036	0.0	1.5159149053319807	2.295500521497291	1.4831954783781582	1.047663718960561	0.4317008858098161
00502-06	7	0	0	0	0	0	0	0	0	2817	2177	1880	2198	2773	2775	2712	2300	2621	1835	2646	1427	2650	932	1567.649615338001	589.7149024718059	1213.712807544055	1566.9916607392372	589.2318084279043	1214.1219033355999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2816.1828099783875	2175.785915021408	1880.6575039711379	2199.231017659556	2771.0263635364154	2772.794413800806	2714.849985662564	2302.138128967534	2621.3543625890297	1836.459857935475	2646.185766945728	1426.6145013844239	2648.710491602739	930.7448457633185	0.0	0.0	0.0	0.0	1.4634896195961389	1.395605943739493	2.9597046089881265	3.5628659473279396	1.5022509897726737	0.4279235220647063	1.7995121740257058
00604-23	9	3128	2852	0	0	1595	2894	0	0	2218	2129	1289	2160	2135	2711	2057	2248	1952	1779	1981	1375	1990	888	1494.9465323782542	756.6983905786088	1231.8075570327762	1496.0983865264445	756.7067112285594	1231.7562637694027	3129.3845966676763	2854.233375322544	0.0	0.0	1595.9293924863844	2893.143555717438	0.0	0.0	2217.275560500504	2127.7783820687364	1288.819791859258	2159.8697908044696	2135.2128851128746	2709.4369033169332	2057.5220568105815	2247.5349347281544	1950.9991969693524	1780.695266651604	1980.0748887435273	1375.1366714877065	1989.219528827049	887.6053394818762	2.6277506090739338	0.0	1.2638303695039688	0.0	1.4202686219214629	0.2223272556173969	1.57752696075152	0.6991630858042361	1.9686380383895148	0.9351523578564584	0.8745811433898739
00554-06	10	0	0	2873	2714	2071	2722	1228	2721	2586	1965	1639	1994	2528	2556	2459	2073	2357	1593	2383	1186	2386	700	1541.9969807754508	654.6033873101762	1280.712807544055	1540.062922090312	654.1925513829672	1280.6534389104058	0.0	0.0	2872.4037283597536	2713.5509541608963	2071.929677548993	2720.18873977291	1228.5406547814398	2721.0523393377216	2587.1516840843415	1964.7999326990553	1639.2936002177987	1994.2290770448153	2528.4321137607785	2558.5175325946248	2458.3675321539104	2073.0488797418916	2356.354250352399	1594.3751762506129	2382.378270144381	1185.8598295376337	2385.207252685334	698.9366708884606	0.0	0.7464462703895951	2.0359184549826854	0.5431822888928285	1.1689324852328977	0.37239411965385255	2.5543477968460366	0.634353848813623	1.5192439987133124	0.6373348977483608	1.3263171205851516
00554-23	11	3454	2580	2672	2634	1876	2632	1034	2635	2443	1908	1493	1940	2374	2500	2299	2010	2194	1530	2222	1123	2227	641	1524.2382011105074	694.5154044901948	1298.8075570327762	1522.8376872089825	693.8015922934287	1298.9142963818365	3452.1088124372245	2578.8346158953345	2673.826859429768	2632.1774536056255	1874.9478057199979	2634.6538648956434	1034.1256087443883	2637.5184760652114	2442.840249592504	1907.3353350188754	1494.0859651999888	1939.7418660660433	2374.473175547172	2498.053968244837	2298.5065788619004	2010.6847377237646	2194.0526773802035	1530.011679466702	2222.0495766165927	1123.0867717298781	2227.1537315434775	640.2164818496672	2.2214208311356956	2.5805214077351315	2.8548400458165384	2.521606481533068	0.683593248817265	1.1162228914722403	2.0027318069437574	0.8439965461243251	0.053956615234308884	0.09993584951771327	0.7984573121720269
00707-00	11	2568	2659	1815	2698	1082	2681	246	2706	1792	1995	878	2036	1692	2559	1601	2102	1496	1638	1528	1246	1541	774	1446.0	875.0	1273.0	1446.832188993816	876.4271531665465	1272.7759284405824	2567.5157021415007	2658.945019931191	1814.5674737399336	2698.442762412552	1081.7132189367935	2680.1642252930005	248.31643926187348	2704.752737702492	1792.3603018555245	1996.0197611864323	879.8401077796118	2036.300806389397	1692.0182778700757	2560.7446213193734	1601.5193138827312	2103.0032023380168	1494.4663349852744	1639.411571334968	1526.23718019561	1243.8022623291329	1540.4419012074409	772.7387577201598	0.48740868243524516	0.6189648775301008	0.8836077970875427	2.6308846597168705	1.0815407086412914	1.8645324144379705	1.7447170626055148	1.1296467765632296	2.0843852837458363	2.8173719194841285	1.379204970521941
00451-00	7	0	0	0	0	0	0	0	0	2929	2177	2008	2196	2896	2759	2845	2300	2755	1846	2776	1446	2780	966	1595.0	558.0	1206.0	1600.9551759916549	561.0332666292379	1207.1816622075407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2927.86967077855	2175.703274830053	2007.3233390695773	2196.904211655852	2895.510396247002	2759.662218213298	2843.6782178185217	2298.259930742488	2756.051926358475	1846.6762322923348	2778.5497508288363	1448.2343826162119	2779.754791572243	964.3894843134973	0.0	0.0	0.0	0.0	1.7202151944562722	1.1293665186020745	0.8235561893234857	2.1851657045203394	1.2505355560123852	3.3902352373811957	1.6290757961231739
00453-07	8	0	0	0	0	2721	2471	1848	2474	3045	1759	2092	1786	3030	2355	2968	1849	2870	1363	2884	962	0	0	1590.6819477038134	524.9183672656957	1340.0	1593.1833601102396	526.6914817512616	1338.8682987906063	0.0	0.0	0.0	0.0	2719.206811666237	2469.373094874123	1848.7166303070546	2471.149648045335	3046.5177915923887	1762.1419156010154	2090.1661308315424	1786.1486528485725	3031.9928452856047	2357.1738772083545	2967.7927553328273	1849.139152289726	2869.6372907607956	1364.1978578813066	2884.4473744753236	961.247484009776	0.0	0.0	0.0	0.0	2.421227929986674	2.939058567373347	3.48931583004888	1.839884180161342	2.9490972261626434	0.24962714557427002	1.2515676154377748	0.8754565875666476	0.0
00810-07	9	2091	2409	1326	2440	612	2421	0	0	1419	1802	0	0	1295	2373	1194	1894	1088	1418	1128	1019	1152	547	1373.3506324642879	959.0696077728778	1340.0	1372.8095255936078	958.7657130977965	1339.8597081977255	2090.432090375262	2407.844222895109	1326.9026149793021	2441.615904622117	609.8806453840464	2421.3758127592605	0.0	0.0	1418.4407036514772	1799.7295387149807	0.0	0.0	1293.478303314651	2371.628014628017	1193.1759661851238	1896.7973261419354	1089.8694795681	1417.7788342896629	1129.8027122817302	1017.6088311770784	1153.1493137850289	548.6135232105821	1.2877663056861604	1.8509083036820937	2.1524170641831772	0.0	2.338334204565853	0.0	2.048878879567544	2.9161730525492855	1.8825164347149612	2.2770863542189406	1.9810046258261567
00504-21	10	0	0	2953	2391	2134	2400	1278	2404	2643	1721	1677	1752	2588	2312	2514	1806	2409	1319	2432	916	2430	443	1547.552986821533	640.4734288373545	1354.9	1545.3734855723792	639.4010661924412	1353.754382440697	0.0	0.0	2950.7273502911826	2390.1058053946535	2135.0348956104717	2400.749230078119	1278.5736677482982	2403.830136220394	2640.0510720595976	1721.016513321078	1678.757211216979	1752.8192773662154	2589.092267630802	2312.678905894452	2513.0127217101463	1806.8300671944808	2408.6034673961367	1318.967139460311	2432.586032099082	915.8113695408358	2431.73883455995	441.04867913038515	0.0	2.4422368212805723	1.2776363467481775	0.5982878814247263	2.948974175447986	1.9388157890499487	1.2860644582675589	1.289856569146238	0.3978918458516879	0.6156419992810775	2.61365620598265
00707-23	10	2509	2580	1733	2622	990	2600	0	0	1740	1925	815	1969	1629	2504	1537	2031	1429	1553	1465	1150	1482	673	1425.4527696822267	879.9821005879426	1298.8075570327762	1424.1456221113128	879.3130080524593	1298.60585763972	2507.6083125775376	2580.590228703865	1735.580160072382	2620.3041746385225	989.6142106896139	2601.226129323363	0.0	0.0	1739.8925333663408	1926.0305273998827	814.3338341143806	1968.658886523737	1631.2069310034258	2503.378594336855	1537.1533844872433	2031.0403578714586	1428.8239552426878	1553.6050177556374	1463.8215135426176	1149.7421740750967	1480.7220202415792	672.2527893547289	1.5116758265930914	3.087563708774954	1.2853896333868167	0.0	1.0361157267694354	0.748421933705399	2.2927471408925233	0.15860504000682463	0.6301097056970408	1.206360036550432	1.4803904928564358
00707-15	10	2508	2791	1746	2831	1007	2807	0	0	1747	2093	832	2134	1641	2669	1548	2209	1436	1739	1468	1335	1482	850	1425.4527696822267	879.9821005879426	1247.1924429672238	1423.615764272509	878.9837581201591	1247.1639138751862	2507.2280776863836	2792.286252145276	1745.6027762900587	2829.914995606343	1007.2153531772918	2807.364871951238	0.0	0.0	1746.5666397890016	2093.6603364407756	829.5071178571145	2132.8948496436014	1641.4570286491578	2668.42573902575	1548.7936712371802	2209.665456932603	1437.1463839478033	1739.10517826101	1468.5558023136493	1334.245977299664	1482.8798790403175	850.3345250636453	1.5001028763009985	1.155431179255026	0.4236844719480681	0.0	0.7898387731004444	2.726869760103187	0.7339283702771767	1.0357349863147294	1.1511987762199023	0.9367317889769531	0.9413257373497029
00553-15	7	0	0	0	0	0	0	0	0	2443	2287	1518	2312	2371	2872	2306	2417	2204	1960	2232	1555	2240	1059	1524.2382011105074	694.5154044901948	1180.1924429672238	1522.5958839588236	693.637923254277	1181.2843940315356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2442.8291134297947	2285.7478437006785	1518.355768415468	2312.6122221830374	2372.2342012807762	2871.041759291342	2305.734196613382	2418.5803639896903	2203.887717708284	1960.8102759237095	2231.6465002797963	1554.0098085136021	2239.410608710776	1059.112620028096	0.0	0.0	0.0	0.0	1.2637632760161817	0.7080869768945439	1.562522978134867	1.6025610067162677	0.8180185728797443	1.0513996537563066	0.6000544663122525
00708-22	11	2478	2320	1695	2361	945	2345	94	2359	1710	1722	779	1768	1593	2300	1500	1813	1396	1330	1438	930	1457	465	1422.2575670510632	885.2624011646999	1361.071782079359	1420.5447325450914	884.6497976817028	1360.3222115511794	2477.5813778836887	2318.62718370094	1695.064199497517	2360.0935194410804	943.2605183088036	2346.323821266805	96.32172984996441	2360.3627066355302	1710.3932909992557	1721.9907736482594	776.7593143831944	1769.3811317068244	1595.9941275109145	2298.946246843214	1500.3051775642903	1812.6656891502005	1396.5393161038041	1330.439859518261	1436.0880205210585	930.6411739886582	1456.285581823579	463.3890427182291	1.4352243961241937	0.9087511095897699	2.1859321353722745	2.692099342656934	0.39339920648364796	2.6321468091569833	3.1741448087716058	0.45265559760132745	0.6959441469165046	2.016623319220828	1.7622646493905045
00706-15	6	0	0	0	0	0	0	0	0	1756	2305	0	0	1655	2871	1565	2434	1450	1975	1475	1575	1488	1086	1425.4527696822267	879.9821005879426	1180.1924429672238	1423.7987672817037	879.1579879658105	1180.2436579243408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1755.4280674262825	2304.7340089507943	0.0	0.0	1655.0626353402358	2871.9205436828147	1564.841986073365	2432.9744152132275	1449.7836137383206	1975.8931408249064	1476.5101378866896	1574.0725248769559	1487.3150282397246	1086.4614267356724	0.0	0.0	0.0	0.0	0.6307599441441052	0.0	0.9226721290992274	1.0376861548029588	0.9189796229286157	1.7722095081228257	0.8258940275653095
00759-22	9	2167	2321	1395	2354	670	2337	0	0	1475	1726	0	0	1348	2302	1249	1820	1150	1339	1190	940	1215	478	1383.8473919413516	944.2558913112308	1361.071782079359	1382.8695568198573	944.1105566195467	1360.7514643604661	2165.986051631526	2318.723187166842	1395.5334598469522	2355.0650388727963	670.4309917269084	2337.7263788542327	0.0	0.0	1474.432923479883	1728.0451644378772	0.0	0.0	1349.4711869319374	2300.710257523703	1250.2384549491192	1820.2181179768893	1148.6457391372219	1339.8965729664799	1190.1735623409172	941.130481937928	1214.120693477244	475.3662506834328	2.4923819874097157	1.1911705204870866	0.8446183212196564	0.0	2.1223273445974056	0.0	1.9564832337302716	1.2575158499359027	1.624150722277667	1.143727807726208	2.7766554383789743
00758-01	9	2263	2564	1498	2596	771	2574	0	0	1553	1918	0	0	1437	2489	1339	2020	1232	1545	1268	1141	1287	665	1395.5042469834934	926.7020390124761	1302.8	1394.2308972628678	926.2907630070866	1303.1805683561574	2263.199958173698	2561.625807531686	1498.1490238607917	2596.4925621686652	770.6327282759494	2574.3460881732117	0.0	0.0	1553.769415967645	1916.7970560555639	0.0	0.0	1437.1978038057086	2490.652390618363	1339.1260982027204	2021.160689867565	1231.406694119879	1544.1278066967693	1267.5571427121397	1141.328334196979	1286.9800446774345	665.8635666202806	2.382597982838874	0.5146120879706001	0.504643976407247	0.0	1.4279618568864902	0.0	1.664187820291508	1.167519475382475	1.0548616144247107	0.5512947689910427	0.8637971535965855
00657-03	11	2945	2289	2158	2336	1376	2327	541	2336	2061	1693	1115	1733	1968	2273	1878	1779	1773	1297	1809	898	1821	431	1474.0583871151139	795.7094298669024	1365.8075570327762	1475.8005752495385	795.9331821991226	1365.5057013042633	2944.4740848561446	2286.171086879359	2158.6322734800374	2335.0111382714385	1375.0270445786177	2329.817923502048	539.1428962802509	2335.201125485052	2061.4665082883594	1693.0331753638281	1114.9824930918803	1735.0807527413424	1968.1153516825002	2272.388412302278	1878.821339778765	1779.0470467836926	1773.9739940374213	1296.66857772377	1808.9114298171914	898.3063528418294	1821.946914204543	432.05891918606517	2.87738356544134	1.1737194178218842	2.9811633828744424	2.0216415895353896	0.4676864204497643	2.080826389306854	0.6223708883458653	0.8226861078427378	1.0288367752533498	0.31889926462705676	1.4205479060496873
00655-20	9	2740	2922	1983	2961	1237	2944	0	0	1930	2191	0	0	1835	2764	1747	2313	1636	1851	1664	1446	1677	958	1452.9662855385534	833.9647121381151	1213.712807544055	1452.9540600729772	833.4548101722598	1214.5296907279558	2740.604293357531	2921.091005058274	1983.3106843374962	2962.191181178664	1236.983994122297	2942.861612410901	0.0	0.0	1928.895572181983	2190.907695081503	0.0	0.0	1833.3152928385987	2765.383780283487	1747.2891910261574	2313.598218984122	1636.1474069002552	1849.8662667760823	1665.3427357988107	1445.7340676790616	1676.815366159648	958.7235495346652	1.09153207284061	1.2310310142189183	1.138500105900384	0.0	1.1082783960668985	0.0	2.180157355019114	0.6644527090575563	1.1432759147544838	1.3688167973573377	0.7467352838304216
00655-08	7	2990	2983	0	0	0	0	0	0	2119	2231	0	0	2035	2810	1954	2356	1846	1899	1874	1496	1884	1007	1480.7622425755974	783.550476335633	1198.287192455945	1482.6647379310486	783.8215825402337	1199.23783701344	2990.5961867572614	2982.114224951425	0.0	0.0	0.0	0.0	0.0	0.0	2119.4443898727313	2232.2526529127617	0.0	0.0	2033.202091889653	2808.3172847245337	1954.2777317040927	2358.453774161396	1845.979689454534	1898.9228073404215	1874.3178405267531	1495.3201234046198	1884.0805242811232	1006.8268116180599	1.0677247239863978	0.0	0.0	0.0	1.3291432123125877	0.0	2.462519902770128	2.469441745535209	0.07981995333200327	0.7505030215744789	0.19099312942994556
00656-09	11	2985	2739	2218	2785	1452	2775	626	2790	2107	2044	1175	2076	2018	2624	1935	2155	1827	1685	1858	1280	1869	796	1479.3248507095009	786.1575106025731	1258.1	1481.8735885214624	786.6733023224555	1258.8649560421256	2985.126597278031	2738.96165013648	2218.4250405702874	2786.5601455103997	1451.244680349966	2775.3762324151476	623.6305076776773	2787.742403042049	2106.3007733092804	2042.4996540597044	1176.4207546016394	2077.5165218133934	2018.1830446304923	2622.6060244890577	1935.534541218753	2155.556295094113	1828.0490565020568	1684.785693713981	1858.4963014731284	1280.340696813701	1869.1363756347976	797.1866090414672	0.13227842921995694	1.617007575743098	0.8438356498365928	3.2728027575911716	1.6552812164632484	2.0780717140121734	1.4059420549435118	0.771491118730584	1.0707225264908797	0.6019879326825529	1.1944200814865191
00606-07	11	3344	2397	2562	2453	1761	2455	921	2458	2361	1775	1409	1810	2286	2362	2207	1867	2101	1383	2131	980	2135	506	1514.7781696059542	716.638483378655	1340.0	1514.4121350455946	716.4596121840179	1339.1384531298925	3343.607105213624	2399.1120334332586	2562.8448044651454	2452.882092357908	1762.0699249307468	2454.471897638131	919.9479211596853	2458.1337077571407	2360.3368559436135	1774.4640498915046	1407.9724326329513	1810.1627957239898	2287.4153566311793	2360.9553071727873	2206.1011031974012	1866.1690323524829	2100.804059925826	1382.8070478065101	2130.2237908421835	980.2755798378219	2136.4284351160736	506.2138143829977	2.148267100796262	0.8529928466249974	1.1931602834678792	1.060541206440161	0.8526444501179675	1.0403831705544009	1.7591524938596914	1.2241416147416997	0.27499647568619606	0.8236776697787658	1.4443488052437126
00452-22	10	0	0	3290	2661	2482	2675	1623	2671	2883	1917	1930	1942	2846	2510	2784	2020	2687	1538	2707	1130	2703	644	1573.883138038526	572.9364701619915	1294.071782079359	1573.7727014327397	572.4338448147928	1293.7890969857035	0.0	0.0	3289.5045518585866	2658.945797825182	2481.4222162677897	2673.9054672825696	1623.9884673182962	2672.3265939039165	2881.3229631873073	1915.99151540401	1929.9327902012458	1941.4226693705568	2846.9062496244105	2514.091616146441	2784.176141468094	2019.305991019165	2686.641214044118	1538.4595450931554	2707.334145318228	1130.3156174943463	2703.705320765274	643.7513991892753	0.0	2.113105637647214	1.2376735881210452	1.6543636315055572	1.9569092087972684	0.5812295697414466	4.190776905486809	0.7160127668288556	0.5830171993872568	0.4596384409849222	0.7478500819145002
