69	3190.985308347	1553.616991323	-2316.458666667	-0.903450435	-0.428692561	0	1
70	3160.407284579	1618.058811289	-2461.237333333	-0.903450435	-0.428692561	0	1
71	3160.407284579	1618.058811289	-2388.848	-0.903450435	-0.428692561	0	1
72	3160.407284579	1618.058811289	-2316.458666667	-0.903450435	-0.428692561	0	1
73	3126.95225944	1681.80203603	-2461.237333333	-0.866025404	-0.5	0	1
74	3126.95225944	1681.80203603	-2388.848	-0.866025404	-0.5	0	1
75	3126.95225944	1681.80203603	-2316.458666667	-0.866025404	-0.5	0	1
76	3091.287978646	1743.57438238	-2461.237333333	-0.866025404	-0.5	0	1
77	3091.287978646	1743.57438238	-2388.848	-0.866025404	-0.5	0	1
78	3091.287978646	1743.57438238	-2316.458666667	-0.866025404	-0.5	0	1
79	3055.623697852	1805.346728731	-2461.237333333	-0.866025404	-0.5	0	1
80	3055.623697852	1805.346728731	-2388.848	-0.866025404	-0.5	0	1
81	3055.623697852	1805.346728731	-2316.458666667	-0.866025404	-0.5	0	1
82	3019.959417058	1867.119075081	-2461.237333333	-0.866025404	-0.5	0	1
83	3019.959417058	1867.119075081	-2388.848	-0.866025404	-0.5	0	1
84	3019.959417058	1867.119075081	-2316.458666667	-0.866025404	-0.5	0	1
85	2981.483677683	1927.963589106	-2461.237333333	-0.822983866	-0.568064747	0	1
86	2981.483677683	1927.963589106	-2388.848	-0.822983866	-0.568064747	0	1
87	2981.483677683	1927.963589106	-2316.458666667	-0.822983866	-0.568064747	0	1
88	2940.96443641	1986.66584447	-2461.237333333	-0.822983866	-0.568064747	0	1
89	2940.96443641	1986.66584447	-2388.848	-0.822983866	-0.568064747	0	1
90	2940.96443641	1986.66584447	-2316.458666667	-0.822983866	-0.568064747	0	1
91	2900.445195137	2045.368099834	-2461.237333333	-0.822983866	-0.568064747	0	1
92	2900.445195137	2045.368099834	-2388.848	-0.822983866	-0.568064747	0	1
93	2900.445195137	2045.368099834	-2316.458666667	-0.822983866	-0.568064747	0	1
94	2859.925953864	2104.070355198	-2461.237333333	-0.822983866	-0.568064747	0	1
95	2859.925953864	2104.070355198	-2388.848	-0.822983866	-0.568064747	0	1
96	2859.925953864	2104.070355198	-2316.458666667	-0.822983866	-0.568064747	0	1
97	2816.679030187	2161.621558486	-2461.237333333	-0.774604962	-0.632445376	0	1
98	2816.679030187	2161.621558486	-2388.848	-0.774604962	-0.632445376	0	1
99	2816.679030187	2161.621558486	-2316.458666667	-0.774604962	-0.632445376	0	1
100	2771.567611264	2216.873016212	-2461.237333333	-0.774604962	-0.632445376	0	1
101	2771.567611264	2216.873016212	-2388.848	-0.774604962	-0.632445376	0	1
102	2771.567611264	2216.873016212	-2316.458666667	-0.774604962	-0.632445376	0	1
103	2726.45619234	2272.124473938	-2461.237333333	-0.774604962	-0.632445376	0	1
104	2726.45619234	2272.124473938	-2388.848	-0.774604962	-0.632445376	0	1
105	2726.45619234	2272.124473938	-2316.458666667	-0.774604962	-0.632445376	0	1
106	2681.344773416	2327.375931664	-2461.237333333	-0.774604962	-0.632445376	0	1
107	2681.344773416	2327.375931664	-2388.848	-0.774604962	-0.632445376	0	1
108	2681.344773416	2327.375931664	-2316.458666667	-0.774604962	-0.632445376	0	1
109	2633.607138332	2381.260582577	-2461.237333333	-0.721202447	-0.692724354	0	1
110	2633.607138332	2381.260582577	-2388.848	-0.721202447	-0.692724354	0	1
111	2633.607138332	2381.260582577	-2316.458666667	-0.721202447	-0.692724354	0	1
112	2584.19610662	2432.70291576	-2461.237333333	-0.721202447	-0.692724354	0	1
113	2584.19610662	2432.70291576	-2388.848	-0.721202447	-0.692724354	0	1
114	2584.19610662	2432.70291576	-2316.458666667	-0.721202447	-0.692724354	0	1
115	2534.785074907	2484.145248942	-2461.237333333	-0.721202447	-0.692724354	0	1
116	2534.785074907	2484.145248942	-2388.848	-0.721202447	-0.692724354	0	1
117	2534.785074907	2484.145248942	-2316.458666667	-0.721202447	-0.692724354	0	1
118	2485.374043195	2535.587582125	-2461.237333333	-0.721202447	-0.692724354	0	1
119	2485.374043195	2535.587582125	-2388.848	-0.721202447	-0.692724354	0	1
120	2485.374043195	2535.587582125	-2316.458666667	-0.721202447	-0.692724354	0	1
121	2433.455293587	2585.456218025	-2461.237333333	-0.663122658	-0.748510748	0	1
122	2433.455293587	2585.456218025	-2388.848	-0.663122658	-0.748510748	0	1
123	2433.455293587	2585.456218025	-2316.458666667	-0.663122658	-0.748510748	0	1
124	2380.065098587	2632.755803394	-2461.237333333	-0.663122658	-0.748510748	0	1
125	2380.065098587	2632.755803394	-2388.848	-0.663122658	-0.748510748	0	1
126	2380.065098587	2632.755803394	-2316.458666667	-0.663122658	-0.748510748	0	1
127	2326.674903587	2680.055388762	-2461.237333333	-0.663122658	-0.748510748	0	1
128	2326.674903587	2680.055388762	-2388.848	-0.663122658	-0.748510748	0	1
129	2326.674903587	2680.055388762	-2316.458666667	-0.663122658	-0.748510748	0	1
130	2273.284708587	2727.354974131	-2461.237333333	-0.663122658	-0.748510748	0	1
131	2273.284708587	2727.354974131	-2388.848	-0.663122658	-0.748510748	0	1
132	2273.284708587	2727.354974131	-2316.458666667	-0.663122658	-0.748510748	0	1
133	2217.521557469	2772.884177778	-2461.237333333	-0.600742264	-0.799442763	0	1
134	2217.521557469	2772.884177778	-2388.848	-0.600742264	-0.799442763	0	1
135	2217.521557469	2772.884177778	-2316.458666667	-0.600742264	-0.799442763	0	1
136	2160.498455083	2815.734259371	-2461.237333333	-0.600742264	-0.799442763	0	1
137	2160.498455083	2815.734259371	-2388.848	-0.600742264	-0.799442763	0	1
138	2160.498455083	2815.734259371	-2316.458666667	-0.600742264	-0.799442763	0	1
139	2103.475352698	2858.584340964	-2461.237333333	-0.600742264	-0.799442763	0	1
140	2103.475352698	2858.584340964	-2388.848	-0.600742264	-0.799442763	0	1
141	2103.475352698	2858.584340964	-2316.458666667	-0.600742264	-0.799442763	0	1
142	2046.452250313	2901.434422557	-2461.237333333	-0.600742264	-0.799442763	0	1
143	2046.452250313	2901.434422557	-2388.848	-0.600742264	-0.799442763	0	1
144	2046.452250313	2901.434422557	-2316.458666667	-0.600742264	-0.799442763	0	1
145	1987.206343117	2942.328919595	-2461.237333333	-0.534465826	-0.845190086	0	1
146	1987.206343117	2942.328919595	-2388.848	-0.534465826	-0.845190086	0	1
147	1987.206343117	2942.328919595	-2316.458666667	-0.534465826	-0.845190086	0	1
148	1926.920150047	2980.45159819	-2461.237333333	-0.534465826	-0.845190086	0	1
149	1926.920150047	2980.45159819	-2388.848	-0.534465826	-0.845190086	0	1
150	1926.920150047	2980.45159819	-2316.458666667	-0.534465826	-0.845190086	0	1
151	1866.633956977	3018.574276786	-2461.237333333	-0.534465826	-0.845190086	0	1
152	1866.633956977	3018.574276786	-2388.848	-0.534465826	-0.845190086	0	1
153	1866.633956977	3018.574276786	-2316.458666667	-0.534465826	-0.845190086	0	1
154	1806.347763908	3056.696955381	-2461.237333333	-0.534465826	-0.845190086	0	1
155	1806.347763908	3056.696955381	-2388.848	-0.534465826	-0.845190086	0	1
156	1806.347763908	3056.696955381	-2316.458666667	-0.534465826	-0.845190086	0	1
157	1744.003333077	3092.691529304	-2461.237333333	-0.464723172	-0.885456026	0	1
158	1744.003333077	3092.691529304	-2388.848	-0.464723172	-0.885456026	0	1
159	1744.003333077	3092.691529304	-2316.458666667	-0.464723172	-0.885456026	0	1
160	1680.845028418	3125.839564702	-2461.237333333	-0.464723172	-0.885456026	0	1
161	1680.845028418	3125.839564702	-2388.848	-0.464723172	-0.885456026	0	1
162	1680.845028418	3125.839564702	-2316.458666667	-0.464723172	-0.885456026	0	1
163	1617.686723759	3158.9876001	-2461.237333333	-0.464723172	-0.885456026	0	1
164	1617.686723759	3158.9876001	-2388.848	-0.464723172	-0.885456026	0	1
165	1617.686723759	3158.9876001	-2316.458666667	-0.464723172	-0.885456026	0	1
166	1554.5284191	3192.135635499	-2461.237333333	-0.464723172	-0.885456026	0	1
167	1554.5284191	3192.135635499	-2388.848	-0.464723172	-0.885456026	0	1
168	1554.5284191	3192.135635499	-2316.458666667	-0.464723172	-0.885456026	0	1
169	1489.489792192	3222.996847682	-2461.237333333	-0.39196661	-0.919979444	0	1
170	1489.489792192	3222.996847682	-2388.848	-0.39196661	-0.919979444	0	1
171	1489.489792192	3222.996847682	-2316.458666667	-0.39196661	-0.919979444	0	1
172	1423.868981786	3250.955262153	-2461.237333333	-0.39196661	-0.919979444	0	1
173	1423.868981786	3250.955262153	-2388.848	-0.39196661	-0.919979444	0	1
174	1423.868981786	3250.955262153	-2316.458666667	-0.39196661	-0.919979444	0	1
175	1358.24817138	3278.913676625	-2461.237333333	-0.39196661	-0.919979444	0	1
176	1358.24817138	3278.913676625	-2388.848	-0.39196661	-0.919979444	0	1
177	1358.24817138	3278.913676625	-2316.458666667	-0.39196661	-0.919979444	0	1
178	1292.627360974	3306.872091097	-2461.237333333	-0.39196661	-0.919979444	0	1
179	1292.627360974	3306.872091097	-2388.848	-0.39196661	-0.919979444	0	1
180	1292.627360974	3306.872091097	-2316.458666667	-0.39196661	-0.919979444	0	1
181	1225.316338441	3332.399794736	-2461.237333333	-0.316667994	-0.948536442	0	1
182	1225.316338441	3332.399794736	-2388.848	-0.316667994	-0.948536442	0	1
183	1225.316338441	3332.399794736	-2316.458666667	-0.316667994	-0.948536442	0	1
184	1157.658598424	3354.987267235	-2461.237333333	-0.316667994	-0.948536442	0	1
185	1157.658598424	3354.987267235	-2388.848	-0.316667994	-0.948536442	0	1
186	1157.658598424	3354.987267235	-2316.458666667	-0.316667994	-0.948536442	0	1
187	1090.000858407	3377.574739734	-2461.237333333	-0.316667994	-0.948536442	0	1
188	1090.000858407	3377.574739734	-2388.848	-0.316667994	-0.948536442	0	1
189	1090.000858407	3377.574739734	-2316.458666667	-0.316667994	-0.948536442	0	1
190	1022.343118389	3400.162212232	-2461.237333333	-0.316667994	-0.948536442	0	1
191	1022.343118389	3400.162212232	-2388.848	-0.316667994	-0.948536442	0	1
192	1022.343118389	3400.162212232	-2316.458666667	-0.316667994	-0.948536442	0	1
193	953.196238043	3420.190850375	-2461.237333333	-0.239315664	-0.970941817	0	1
194	953.196238043	3420.190850375	-2388.848	-0.239315664	-0.970941817	0	1
195	953.196238043	3420.190850375	-2316.458666667	-0.239315664	-0.970941817	0	1
196	883.940354821	3437.260892474	-2461.237333333	-0.239315664	-0.970941817	0	1
197	883.940354821	3437.260892474	-2388.848	-0.239315664	-0.970941817	0	1
198	883.940354821	3437.260892474	-2316.458666667	-0.239315664	-0.970941817	0	1
199	814.684471599	3454.330934573	-2461.237333333	-0.239315664	-0.970941817	0	1
200	814.684471599	3454.330934573	-2388.848	-0.239315664	-0.970941817	0	1
201	814.684471599	3454.330934573	-2316.458666667	-0.239315664	-0.970941817	0	1
202	745.428588376	3471.400976672	-2461.237333333	-0.239315664	-0.970941817	0	1
203	745.428588376	3471.400976672	-2388.848	-0.239315664	-0.970941817	0	1
204	745.428588376	3471.400976672	-2316.458666667	-0.239315664	-0.970941817	0	1
205	674.894294269	3485.800655914	-2461.237333333	-0.160411281	-0.987050263	0	1
206	674.894294269	3485.800655914	-2388.848	-0.160411281	-0.987050263	0	1
207	674.894294269	3485.800655914	-2316.458666667	-0.160411281	-0.987050263	0	1
208	604.489418821	3497.24256184	-2461.237333333	-0.160411281	-0.987050263	0	1
209	604.489418821	3497.24256184	-2388.848	-0.160411281	-0.987050263	0	1
210	604.489418821	3497.24256184	-2316.458666667	-0.160411281	-0.987050263	0	1
211	534.084543372	3508.684467766	-2461.237333333	-0.160411281	-0.987050263	0	1
212	534.084543372	3508.684467766	-2388.848	-0.160411281	-0.987050263	0	1
213	534.084543372	3508.684467766	-2316.458666667	-0.160411281	-0.987050263	0	1
214	463.679667924	3520.126373692	-2461.237333333	-0.160411281	-0.987050263	0	1
215	463.679667924	3520.126373692	-2388.848	-0.160411281	-0.987050263	0	1
216	463.679667924	3520.126373692	-2316.458666667	-0.160411281	-0.987050263	0	1
217	392.215402019	3528.803706588	-2461.237333333	-0.080466569	-0.996757308	0	1
218	392.215402019	3528.803706588	-2388.848	-0.080466569	-0.996757308	0	1
219	392.215402019	3528.803706588	-2316.458666667	-0.080466569	-0.996757308	0	1
220	321.118136978	3534.543271191	-2461.237333333	-0.080466569	-0.996757308	0	1
221	321.118136978	3534.543271191	-2388.848	-0.080466569	-0.996757308	0	1
222	321.118136978	3534.543271191	-2316.458666667	-0.080466569	-0.996757308	0	1
223	250.020871937	3540.282835793	-2461.237333333	-0.080466569	-0.996757308	0	1
224	250.020871937	3540.282835793	-2388.848	-0.080466569	-0.996757308	0	1
225	250.020871937	3540.282835793	-2316.458666667	-0.080466569	-0.996757308	0	1
226	178.923606896	3546.022400395	-2461.237333333	-0.080466569	-0.996757308	0	1
227	178.923606896	3546.022400395	-2388.848	-0.080466569	-0.996757308	0	1
228	178.923606896	3546.022400395	-2316.458666667	-0.080466569	-0.996757308	0	1
229	106.992842381	3548.921111111	-2461.237333333	0	-1	0	1
230	106.992842381	3548.921111111	-2388.848	0	-1	0	1
231	106.992842381	3548.921111111	-2316.458666667	0	-1	0	1
232	35.664280794	3548.921111111	-2461.237333333	0	-1	0	1
233	35.664280794	3548.921111111	-2388.848	0	-1	0	1
234	35.664280794	3548.921111111	-2316.458666667	0	-1	0	1
235	-35.664280794	3548.921111111	-2461.237333333	0	-1	0	1
236	-35.664280794	3548.921111111	-2388.848	0	-1	0	1
237	-35.664280794	3548.921111111	-2316.458666667	0	-1	0	1
238	-106.992842381	3548.921111111	-2461.237333333	0	-1	0	1
239	-106.992842381	3548.921111111	-2388.848	0	-1	0	1
240	-106.992842381	3548.921111111	-2316.458666667	0	-1	0	1
241	-178.923606896	3546.022400395	-2461.237333333	0.080466569	-0.996757308	0	1
242	-178.923606896	3546.022400395	-2388.848	0.080466569	-0.996757308	0	1
243	-178.923606896	3546.022400395	-2316.458666667	0.080466569	-0.996757308	0	1
244	-250.020871937	3540.282835793	-2461.237333333	0.080466569	-0.996757308	0	1
245	-250.020871937	3540.282835793	-2388.848	0.080466569	-0.996757308	0	1
246	-250.020871937	3540.282835793	-2316.458666667	0.080466569	-0.996757308	0	1
247	-321.118136978	3534.543271191	-2461.237333333	0.080466569	-0.996757308	0	1
248	-321.118136978	3534.543271191	-2388.848	0.080466569	-0.996757308	0	1
249	-321.118136978	3534.543271191	-2316.458666667	0.080466569	-0.996757308	0	1
250	-392.215402019	3528.803706588	-2461.237333333	0.080466569	-0.996757308	0	1
251	-392.215402019	3528.803706588	-2388.848	0.080466569	-0.996757308	0	1
252	-392.215402019	3528.803706588	-2316.458666667	0.080466569	-0.996757308	0	1
253	-463.679667924	3520.126373692	-2461.237333333	0.160411281	-0.987050263	0	1
254	-463.679667924	3520.126373692	-2388.848	0.160411281	-0.987050263	0	1
255	-463.679667924	3520.126373692	-2316.458666667	0.160411281	-0.987050263	0	1
256	-534.084543372	3508.684467766	-2461.237333333	0.160411281	-0.987050263	0	1
257	-534.084543372	3508.684467766	-2388.848	0.160411281	-0.987050263	0	1
258	-534.084543372	3508.684467766	-2316.458666667	0.160411281	-0.987050263	0	1
259	-604.489418821	3497.24256184	-2461.237333333	0.160411281	-0.987050263	0	1
260	-604.489418821	3497.24256184	-2388.848	0.160411281	-0.987050263	0	1
261	-604.489418821	3497.24256184	-2316.458666667	0.160411281	-0.987050263	0	1
262	-674.894294269	3485.800655914	-2461.237333333	0.160411281	-0.987050263	0	1
263	-674.894294269	3485.800655914	-2388.848	0.160411281	-0.987050263	0	1
264	-674.894294269	3485.800655914	-2316.458666667	0.160411281	-0.987050263	0	1
265	-745.428588376	3471.400976672	-2461.237333333	0.239315664	-0.970941817	0	1
266	-745.428588376	3471.400976672	-2388.848	0.239315664	-0.970941817	0	1
267	-745.428588376	3471.400976672	-2316.458666667	0.239315664	-0.970941817	0	1
268	-814.684471599	3454.330934573	-2461.237333333	0.239315664	-0.970941817	0	1
269	-814.684471599	3454.330934573	-2388.848	0.239315664	-0.970941817	0	1
270	-814.684471599	3454.330934573	-2316.458666667	0.239315664	-0.970941817	0	1
271	-883.940354821	3437.260892474	-2461.237333333	0.239315664	-0.970941817	0	1
272	-883.940354821	3437.260892474	-2388.848	0.239315664	-0.970941817	0	1
273	-883.940354821	3437.260892474	-2316.458666667	0.239315664	-0.970941817	0	1
274	-953.196238043	3420.190850375	-2461.237333333	0.239315664	-0.970941817	0	1
275	-953.196238043	3420.190850375	-2388.848	0.239315664	-0.970941817	0	1
276	-953.196238043	3420.190850375	-2316.458666667	0.239315664	-0.970941817	0	1
277	-1022.343118389	3400.162212232	-2461.237333333	0.316667994	-0.948536442	0	1
278	-1022.343118389	3400.162212232	-2388.848	0.316667994	-0.948536442	0	1
279	-1022.343118389	3400.162212232	-2316.458666667	0.316667994	-0.948536442	0	1
280	-1090.000858407	3377.574739734	-2461.237333333	0.316667994	-0.948536442	0	1
281	-1090.000858407	3377.574739734	-2388.848	0.316667994	-0.948536442	0	1
282	-1090.000858407	3377.574739734	-2316.458666667	0.316667994	-0.948536442	0	1
283	-1157.658598424	3354.987267235	-2461.237333333	0.316667994	-0.948536442	0	1
284	-1157.658598424	3354.987267235	-2388.848	0.316667994	-0.948536442	0	1
285	-1157.658598424	3354.987267235	-2316.458666667	0.316667994	-0.948536442	0	1
286	-1225.316338441	3332.399794736	-2461.237333333	0.316667994	-0.948536442	0	1
287	-1225.316338441	3332.399794736	-2388.848	0.316667994	-0.948536442	0	1
288	-1225.316338441	3332.399794736	-2316.458666667	0.316667994	-0.948536442	0	1
289	-1292.627360974	3306.872091097	-2461.237333333	0.39196661	-0.919979444	0	1
290	-1292.627360974	3306.872091097	-2388.848	0.39196661	-0.919979444	0	1
291	-1292.627360974	3306.872091097	-2316.458666667	0.39196661	-0.919979444	0	1
292	-1358.24817138	3278.913676625	-2461.237333333	0.39196661	-0.919979444	0	1
293	-1358.24817138	3278.913676625	-2388.848	0.39196661	-0.919979444	0	1
294	-1358.24817138	3278.913676625	-2316.458666667	0.39196661	-0.919979444	0	1
295	-1423.868981786	3250.955262153	-2461.237333333	0.39196661	-0.919979444	0	1
296	-1423.868981786	3250.955262153	-2388.848	0.39196661	-0.919979444	0	1
297	-1423.868981786	3250.955262153	-2316.458666667	0.39196661	-0.919979444	0	1
298	-1489.489792192	3222.996847682	-2461.237333333	0.39196661	-0.919979444	0	1
299	-1489.489792192	3222.996847682	-2388.848	0.39196661	-0.919979444	0	1
300	-1489.489792192	3222.996847682	-2316.458666667	0.39196661	-0.919979444	0	1
301	-1554.5284191	3192.135635499	-2461.237333333	0.464723172	-0.885456026	0	1
302	-1554.5284191	3192.135635499	-2388.848	0.464723172	-0.885456026	0	1
303	-1554.5284191	3192.135635499	-2316.458666667	0.464723172	-0.885456026	0	1
304	-1617.686723759	3158.9876001	-2461.237333333	0.464723172	-0.885456026	0	1
305	-1617.686723759	3158.9876001	-2388.848	0.464723172	-0.885456026	0	1
306	-1617.686723759	3158.9876001	-2316.458666667	0.464723172	-0.885456026	0	1
307	-1680.845028418	3125.839564702	-2461.237333333	0.464723172	-0.885456026	0	1
308	-1680.845028418	3125.839564702	-2388.848	0.464723172	-0.885456026	0	1
309	-1680.845028418	3125.839564702	-2316.458666667	0.464723172	-0.885456026	0	1
310	-1744.003333077	3092.691529304	-2461.237333333	0.464723172	-0.885456026	0	1
311	-1744.003333077	3092.691529304	-2388.848	0.464723172	-0.885456026	0	1
312	-1744.003333077	3092.691529304	-2316.458666667	0.464723172	-0.885456026	0	1
313	-1806.347763908	3056.696955381	-2461.237333333	0.534465826	-0.845190086	0	1
314	-1806.347763908	3056.696955381	-2388.848	0.534465826	-0.845190086	0	1
315	-1806.347763908	3056.696955381	-2316.458666667	0.534465826	-0.845190086	0	1
316	-1866.633956977	3018.574276786	-2461.237333333	0.534465826	-0.845190086	0	1
317	-1866.633956977	3018.574276786	-2388.848	0.534465826	-0.845190086	0	1
318	-1866.633956977	3018.574276786	-2316.458666667	0.534465826	-0.845190086	0	1
319	-1926.920150047	2980.45159819	-2461.237333333	0.534465826	-0.845190086	0	1
320	-1926.920150047	2980.45159819	-2388.848	0.534465826	-0.845190086	0	1
321	-1926.920150047	2980.45159819	-2316.458666667	0.534465826	-0.845190086	0	1
322	-1987.206343117	2942.328919595	-2461.237333333	0.534465826	-0.845190086	0	1
323	-1987.206343117	2942.328919595	-2388.848	0.534465826	-0.845190086	0	1
324	-1987.206343117	2942.328919595	-2316.458666667	0.534465826	-0.845190086	0	1
325	-2046.452250313	2901.434422557	-2461.237333333	0.600742264	-0.799442763	0	1
326	-2046.452250313	2901.434422557	-2388.848	0.600742264	-0.799442763	0	1
327	-2046.452250313	2901.434422557	-2316.458666667	0.600742264	-0.799442763	0	1
328	-2103.475352698	2858.584340964	-2461.237333333	0.600742264	-0.799442763	0	1
329	-2103.475352698	2858.584340964	-2388.848	0.600742264	-0.799442763	0	1
330	-2103.475352698	2858.584340964	-2316.458666667	0.600742264	-0.799442763	0	1
331	-2160.498455083	2815.734259371	-2461.237333333	0.600742264	-0.799442763	0	1
332	-2160.498455083	2815.734259371	-2388.848	0.600742264	-0.799442763	0	1
333	-2160.498455083	2815.734259371	-2316.458666667	0.600742264	-0.799442763	0	1
334	-2217.521557469	2772.884177778	-2461.237333333	0.600742264	-0.799442763	0	1
335	-2217.521557469	2772.884177778	-2388.848	0.600742264	-0.799442763	0	1
336	-2217.521557469	2772.884177778	-2316.458666667	0.600742264	-0.799442763	0	1
337	-2273.284708587	2727.354974131	-2461.237333333	0.663122658	-0.748510748	0	1
338	-2273.284708587	2727.354974131	-2388.848	0.663122658	-0.748510748	0	1
339	-2273.284708587	2727.354974131	-2316.458666667	0.663122658	-0.748510748	0	1
340	-2326.674903587	2680.055388762	-2461.237333333	0.663122658	-0.748510748	0	1
341	-2326.674903587	2680.055388762	-2388.848	0.663122658	-0.748510748	0	1
342	-2326.674903587	2680.055388762	-2316.458666667	0.663122658	-0.748510748	0	1
343	-2380.065098587	2632.755803394	-2461.237333333	0.663122658	-0.748510748	0	1
344	-2380.065098587	2632.755803394	-2388.848	0.663122658	-0.748510748	0	1
