FeatureID/C:nImages/I:ImagePosition[10][2]/I:ExpectedWorldPosition[3]/D:RecoWorldPosition[3]/D:ReprojectedPosition[10][2]/D:ReprojectionError[10]/D
03190-00	2	2225	2355	1113	2329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1446.0	875.0	145.0	-1445.6094081014153	873.4180140952941	142.66991037922958	2225.2023160279427	2355.63409742967	1112.8425912221078	2328.3194432707733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6655909595814714	0.6985234320001834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02989-00	3	0	0	2491	1297	1439	1323	0	0	1038	1336	0	0	0	0	0	0	0	0	0	0	-1279.0	1104.0	357.0	-1286.5492207480302	1112.5668302210838	358.697356632914	0.0	0.0	2487.2105060376452	1298.6847196958943	1448.8799576169695	1324.170180449708	0.0	0.0	1031.4731953542214	1332.9937398879626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.147112844432525	9.949014262628827	0.0	7.185873554786787	0.0	0.0	0.0	0.0	0.0
02324-00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2528	1990	1558	2043	-522.0	1607.0	212.0	-526.976571130877	1617.8698700493956	211.31144058531913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2528.116980043301	1987.5704502170695	1557.8841780361154	2045.1772749419733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.432364380241649	2.180353388848489
02634-00	3	0	0	0	0	0	0	0	0	0	0	2159	727	2530	790	1468	746	0	0	0	0	-904.0	1428.0	491.0	-900.3694946777349	1425.387693939492	489.83365136536554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2155.7166912213643	738.6630241997948	2534.851528770536	787.3881187485415	1466.3828340488867	737.0201215321006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.11636290397681	5.509923328237679	9.124332469374616	0.0	0.0
02786-00	5	0	0	0	0	2793	991	1925	1011	2310	999	1178	1024	1589	1055	0	0	0	0	0	0	-1077.0	1302.0	424.0	-1073.3042655688848	1300.1881691460308	424.14899165391273	0.0	0.0	0.0	0.0	2792.414694546977	992.5984131574588	1924.79837273497	1010.7933645349499	2311.56778710364	998.5656352471021	1180.896578082104	1024.6297049466925	1585.0849290426268	1053.274362863795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7022065371969268	0.2887070650676699	1.626846379010662	2.964235635980138	4.278504893898958	0.0	0.0	0.0
02889-00	2	0	0	0	0	2106	702	1274	714	0	0	0	0	0	0	0	0	0	0	0	0	-1184.0	1206.0	491.0	-1184.8574753169567	1210.5158118593097	493.0378949672021	0.0	0.0	0.0	0.0	2105.4510780899527	695.4432057926618	1274.6070174229071	720.7649579898645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.579731418584894	6.792137127321838	0.0	0.0	0.0	0.0	0.0	0.0
02838-00	5	0	0	0	0	2453	703	1616	733	1983	702	892	739	1320	776	0	0	0	0	0	0	-1129.0	1257.0	491.0	-1132.122561619928	1263.5192487658812	492.23079691109353	0.0	0.0	0.0	0.0	2451.4096362862447	699.8012623090752	1612.6196152062548	722.8674803778941	1990.7382674456896	714.630429300159	890.9785242801437	739.048719013894	1318.358453344491	776.6940399246632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5722793224175904	10.681524013273759	14.812445016516852	1.0226368801147239	1.7822364711899137	0.0	0.0	0.0
02429-00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2734	1027	1881	1026	0	0	-653.0	1559.0	424.0	-650.7335240351147	1550.8201424913473	423.2450619078206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2733.3188300511065	1030.1451596995917	1881.5829734620643	1022.8658913693037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.218077381793527	3.187866836377663	0.0
02276-00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2829	1014	1903	974	-456.0	1627.0	424.0	-459.4093232072863	1633.9550014531753	422.9146233356181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2828.915533918681	1023.4175654485961	1902.995845336235	965.6440188812549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41794422883698	8.355982151611887
02326-00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2523	1327	1553	1312	-522.0	1607.0	357.0	-526.31202333081	1615.304013933111	356.46923347226766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2523.359716831741	1328.274310579896	1552.7166488673934	1310.8338899730038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3241086258585284	1.2000418573577043
02940-00	2	0	0	2809	667	1783	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1232.0	1157.0	491.0	-1234.8698280544077	1161.9871121537788	492.97194530972126	0.0	0.0	2809.687138524314	666.296334905949	1782.2953361846228	702.7624518043942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9835160985881545	1.0382118505998645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02629-00	4	0	0	0	0	0	0	2929	2317	0	0	2172	2305	2488	2322	1454	2299	0	0	0	0	-904.0	1428.0	145.0	-899.5820814002528	1423.160500356837	146.65856072483254	0.0	0.0	0.0	0.0	0.0	0.0	2928.2444973410898	2317.6567497729798	0.0	0.0	2171.1097144693877	2302.4001241274664	2489.7272595539666	2325.5285356170225	1453.7095503952905	2297.5154806596056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0010517129146843	0.0	2.7480834919267303	3.928611608108564	1.5126660718350589	0.0	0.0
03140-00	3	2570	2025	1448	2008	465	2019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1408.0	935.0	212.0	-1412.1007925291465	937.6300069100465	210.85851247327446	2568.6102410939693	2024.0919230506584	1451.6044900303477	2008.410435410215	462.6682280843163	2019.506935688564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6601305860736566	3.6277824638247855	2.38624057025085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02734-00	6	0	0	0	0	3136	1312	2259	1325	2655	1313	1502	1336	1884	1355	806	1329	0	0	0	0	-1022.0	1346.0	357.0	-1018.9524200955426	1344.856901721792	356.7716388679161	0.0	0.0	0.0	0.0	3135.99862955294	1311.6058985047896	2259.77067950949	1325.0971086496766	2653.8771139093697	1312.6585022844167	1502.516427132974	1333.5336439411774	1883.4356709666135	1356.6116561486506	806.2844409217021	1330.6629729316428	0.0	0.0	0.0	0.0	0.0	0.0	0.39410387799693386	0.7767734522946883	1.1736668446708776	2.519843088877324	1.707601475580915	1.6871234718642756	0.0	0.0
02379-00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3012	753	2189	717	1211	645	-589.0	1584.0	491.0	-590.3179741871645	1583.8279378659586	491.7908025235936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3012.2450169812237	744.7066727123056	2188.8997890341607	721.9165813307122	1211.194687400349	647.9074860057714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.296945873145411	4.917602486901775	2.9139969213455
02580-00	5	0	0	0	0	0	0	3252	1691	0	0	2481	1690	2825	1740	1761	1694	919	1701	0	0	-845.0	1464.0	279.0	-841.46555231937	1456.6443441007475	278.76787399660896	0.0	0.0	0.0	0.0	0.0	0.0	3254.2040131554436	1692.6061938945477	0.0	0.0	2478.939470931091	1689.8579562731818	2824.245406170109	1739.1923360334035	1759.802815555545	1691.9133563637315	920.8480126135067	1702.3610444276237	0.0	0.0	0.0	0.0	0.0	2.7271840451738267	0.0	2.0654191981648102	1.105320284373564	2.4056874815371714	2.2951236467008838	0.0
02478-00	4	0	0	0	0	0	0	0	0	0	0	3106	1684	0	0	2403	1692	1547	1695	500	1707	-721.0	1528.0	279.0	-716.4794011756949	1516.0148871610681	278.66978185919714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3105.9562554610957	1683.15687191811	0.0	0.0	2405.908352318903	1693.167133434794	1542.131252358527	1697.8197703950457	502.0422651693518	1704.0791703878215	0.0	0.0	0.0	0.0	0.0	0.844262131778641	0.0	3.133801791033053	5.626349498309239	3.563999529366771
02991-00	2	0	0	2478	648	1443	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1279.0	1104.0	491.0	-1272.0468587102948	1099.2786733255605	492.5314618929884	0.0	0.0	2477.670416569933	646.4728920525355	1443.3606383808815	687.5847918686516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5622688374873366	1.6253077581519548	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03092-00	2	2884	990	1782	972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1368.0	992.0	424.0	-1364.6238451650213	988.5566074519311	425.06078527988967	2884.0730627522075	989.7678899877271	1781.9505595365863	972.2363853001386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24333767393778358	0.24150024750338187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02323-00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2531	2293	1565	2372	-522.0	1607.0	145.0	-525.4104620616922	1616.3152741787778	143.89411714599058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2530.4757370796037	2287.512535003032	1565.3078017500438	2376.9713612854634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.512451696173886	4.98088094095159
02836-00	5	0	0	0	0	2469	1320	1601	1332	1990	1321	863	1338	1280	1341	0	0	0	0	0	0	-1129.0	1257.0	357.0	-1130.5087562355575	1260.5550276170445	356.9922410888292	0.0	0.0	0.0	0.0	2468.4739794550123	1318.9099933779626	1602.1458547472225	1330.5286684031935	1990.4063972932895	1322.7759269109388	862.7966203433004	1337.5951280234535	1279.090682102436	1342.3125467061427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.210294199702938	1.8648859936987128	1.8218329102828243	0.45308343839945936	1.5967585586544975	0.0	0.0	0.0
02274-00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2839	1682	1901	1706	-456.0	1627.0	279.0	-460.5800841205918	1635.9052016565156	278.89999444019327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2839.5528902674378	1679.053631623768	1900.5350963869957	1708.567393748214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9977948989694045	2.609146609095198
03090-00	3	2897	1697	1780	1686	763	1703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1368.0	992.0	279.0	-1370.1836243855694	992.3039985774574	278.4722372437348	2897.180932406859	1696.1872386816058	1779.734594245919	1685.4320974134241	763.1120064325971	1704.397645516468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8326568900391785	0.6268600817877132	1.4021263961020374	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02325-00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2532	1682	1556	1704	-522.0	1607.0	279.0	-525.3653232598633	1615.1539969154846	279.19478219312936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2532.288575444276	1681.2008452135724	1555.78069992532	1704.6993976310105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8496612028974839	0.7329731025199281
03139-00	2	2570	2348	1453	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1408.0	935.0	145.0	-1407.6417350818901	935.0346621255501	143.13279952880376	2570.1424315428844	2348.0999109389086	1452.8760273086027	2332.865175787524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17397971181155358	0.18315784581074984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02378-00	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3024	1039	2195	1021	1206	976	-589.0	1584.0	424.0	-591.3916524990359	1586.8848470101188	424.5035978108097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3023.3422095181686	1038.254850683595	2196.046172513069	1022.0144714525994	1205.6176384161608	975.7100180076715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9939496072371966	1.4572677362929167	0.4798853370033455
02480-00	4	0	0	0	0	0	0	0	0	0	0	3074	1035	0	0	2403	1022	1545	1027	513	977	-721.0	1528.0	424.0	-717.5254874841382	1518.1607096197738	424.013902389249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3080.5297630095492	1024.7189583839554	0.0	0.0	2398.5589094193715	1021.6018441203806	1538.7179786824927	1024.4775913310405	518.0233445709364	989.1251348188904	0.0	0.0	0.0	0.0	0.0	12.179393321168284	0.0	4.458902740565512	6.769515294824187	13.124514659774057
02885-00	5	0	0	3164	2017	2111	2026	1257	2016	1644	2004	0	0	939	1970	0	0	0	0	0	0	-1184.0	1206.0	212.0	-1185.1087574091528	1208.4679724186326	210.55078347131473	0.0	0.0	3163.7636293548608	2019.5642151482036	2112.1014430927507	2026.6374307384353	1255.417097099134	2015.469669388609	1643.8148229878761	2006.8681165071573	0.0	0.0	940.2535153620349	1963.84779189509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5750864855690767	1.2725937422722713	1.6693807687128506	2.8740881726988423	0.0	6.278611735804131	0.0	0.0	0.0
02631-00	5	0	0	0	0	0	0	2934	1690	3345	1682	2165	1688	2514	1722	1447	1686	0	0	0	0	-904.0	1428.0	279.0	-901.3974720842515	1424.8682562554704	279.79296707650406	0.0	0.0	0.0	0.0	0.0	0.0	2934.450263112204	1688.966868061779	3344.3142923077303	1681.213587092684	2165.1575252663174	1687.9380731256285	2513.693875143174	1723.819433047823	1447.2435448166798	1686.148390511711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1269864559895988	1.0433792695041246	0.16926058991327325	1.8450065158359308	0.2851908513565558	0.0	0.0
03091-00	3	2892	1313	1780	1299	763	1328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1368.0	992.0	357.0	-1368.0830331124803	990.7701401133352	357.7678796720648	2891.9942488634074	1313.009247377079	1780.160557450957	1298.2419158937437	762.8687913575236	1328.774136402908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010889883146635452	0.7749001272526923	0.7851769725149802	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02630-00	5	0	0	0	0	0	0	2934	2004	3342	2007	2169	1999	2504	2027	1452	1994	0	0	0	0	-904.0	1428.0	212.0	-901.6600165318341	1426.5671757233176	212.87481698318092	0.0	0.0	0.0	0.0	0.0	0.0	2933.1501171211003	2005.7515603944007	3342.145482276672	2006.7665641259832	2169.3018356030775	1997.307445716569	2504.154726008541	2026.9753641884595	1452.1512851309667	1994.1303590997895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9468602217622302	0.27505890297097274	1.719257029546749	0.15667501692750457	0.19970149160571565	0.0	0.0
02936-00	4	0	0	2835	2015	1783	2021	943	2009	1329	1999	0	0	0	0	0	0	0	0	0	0	-1232.0	1157.0	212.0	-1231.2709228913222	1157.805253504038	211.97142215058562	0.0	0.0	2835.478362466397	2014.6088143476727	1782.155721152836	2022.539243497971	941.0886748763068	2008.526848149124	1331.3443443237927	1998.2624705449266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.617945680334492	1.7555846085605897	1.9690191473036704	2.457620801832531	0.0	0.0	0.0	0.0	0.0
02987-00	3	0	0	2486	2020	1441	2028	0	0	1014	2000	0	0	0	0	0	0	0	0	0	0	-1279.0	1104.0	212.0	-1278.382377872176	1104.0920239826792	210.88160811973512	0.0	0.0	2486.7489380999127	2020.1817413747067	1439.5010345622088	2028.3297196677413	0.0	0.0	1014.8101149774449	1999.4407063816113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7706738640833447	1.5348004570588165	0.0	0.9844265479205575	0.0	0.0	0.0	0.0	0.0
03142-00	3	2562	1318	1444	1302	448	1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1408.0	935.0	357.0	-1406.9224570339309	933.1566233265819	357.4843222970495	2561.776316681953	1316.8586272787238	1444.700379183685	1300.6894024313524	447.54077751070236	1332.5297184614035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1630846554081258	1.4860003323971336	2.5710621907379774	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02374-00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2206	2302	1213	2379	-589.0	1584.0	145.0	-592.5345583200203	1588.50801400728	141.68822865991464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2206.256882291649	2303.7205360064936	1212.8894715910903	2377.4387832914517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7396070422379535	1.5651243210129993
03141-00	2	2569	1697	1445	1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1408.0	935.0	279.0	-1408.0500818162325	934.4170989461338	279.159749173184	2569.1228266454286	1697.0823206480304	1444.9003953815954	1680.9012920085484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14786167156974342	0.14022962448760792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02986-00	3	0	0	2482	2349	1447	2348	0	0	1022	2297	0	0	0	0	0	0	0	0	0	0	-1279.0	1104.0	145.0	-1276.6733198413006	1102.9656434175856	143.7416759019923	0.0	0.0	2482.7033167814116	2346.658813742378	1445.6757187693067	2347.170558486376	0.0	0.0	1022.5857343238322	2300.394069002672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.444546499433834	1.5625920780834015	0.0	3.4442399877207057	0.0	0.0	0.0	0.0	0.0
03040-00	3	3247	1315	2150	1300	1110	1327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1323.0	1051.0	357.0	-1321.752674959651	1050.4583990811407	356.9620319603196	3247.51291831061	1313.1755634045549	2149.035344163408	1300.3020162334842	1110.5131520140249	1328.528843464313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8951659779973316	1.0108287136598342	1.6126646669008344	0.0	0.0	0.0	0.0	0.0	0.0	0.0
02582-00	5	0	0	0	0	0	0	3247	1000	0	0	2474	1023	2836	1080	1764	1024	932	1048	0	0	-845.0	1464.0	424.0	-840.5543846961828	1457.9400261054773	423.8842384265514	0.0	0.0	0.0	0.0	0.0	0.0	3242.6741077673196	1004.8822691492257	0.0	0.0	2471.3286056792485	1025.2798468516273	2841.373909594228	1077.2922064757	1769.3847352705666	1023.2490079751503	928.0082848402453	1044.374193428874	0.0	0.0	0.0	0.0	0.0	6.523028104664756	0.0	3.511986515324082	6.0175618066768	5.4368523021571535	5.392611909625645	0.0
02632-00	5	0	0	0	0	0	0	2933	1322	3341	1303	2166	1331	2523	1374	1450	1330	0	0	0	0	-904.0	1428.0	357.0	-900.4827891990864	1423.9857538425065	356.73902629892154	0.0	0.0	0.0	0.0	0.0	0.0	2932.8649488556866	1321.933308438286	3341.3037217505553	1304.2484997837214	2163.2684036902187	1330.8475207888594	2525.2428835115556	1373.0325943143591	1450.2861989387868	1329.9562595198342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1506206359838903	1.2849119081527491	2.735848736578949	2.442621584899812	0.28952212725079784	0.0	0.0
02935-00	4	0	0	2827	2338	1789	2343	951	2323	1337	2302	0	0	0	0	0	0	0	0	0	0	-1232.0	1157.0	145.0	-1230.336097816422	1157.292935988344	144.42782981055817	0.0	0.0	2828.4358595177864	2342.073008493905	1786.3341957659072	2343.0986591331384	951.1154928933338	2317.0797316917833	1338.2276091594758	2303.4859883939025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.318690860230724	2.667629254423971	5.921394721658533	1.927481713335289	0.0	0.0	0.0	0.0	0.0
02224-00	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3163	1316	2269	1310	-384.0	1646.0	357.0	-389.49884617671535	1644.5219017134623	355.344178886213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3163.944842928312	1322.6420631739902	2268.2574608979817	1304.2130744064384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.70892922652029	5.834369901149939
02532-00	3	0	0	0	0	0	0	0	0	0	0	2770	744	0	0	2089	725	1250	751	0	0	-783.0	1498.0	491.0	-779.7291602628898	1494.4443033488194	490.77492906953074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2768.7340824930334	741.0367415036901	0.0	0.0	2091.2466201909233	734.1190220747668	1248.7316504233772	744.8539607549441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2223358065846157	0.0	9.39169132171349	6.275548505930524	0.0
